index,name,prompt,negative_prompt,category,weight,favorite
1,Crystal Embellished Surface,"Render the selected garment in crystal embellished surface, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
2,Crystal Trimmed Surface,"Render the selected garment in crystal trimmed surface, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
3,Crystal Textured Finish,"Render the selected garment in crystal textured finish, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
4,Rhinestone Embellished Surface,"Render the selected garment in rhinestone embellished surface, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
5,Rhinestone Trimmed Surface,"Render the selected garment in rhinestone trimmed surface, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
6,Rhinestone Textured Finish,"Render the selected garment in rhinestone textured finish, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
7,Pearl Embellished Surface,"Render the selected garment in pearl embellished surface, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
8,Pearl Trimmed Surface,"Render the selected garment in pearl trimmed surface, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
9,Pearl Textured Finish,"Render the selected garment in pearl textured finish, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
10,Sequin Embellished Surface,"Render the selected garment in sequin embellished surface, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
11,Sequin Trimmed Surface,"Render the selected garment in sequin trimmed surface, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
12,Sequin Textured Finish,"Render the selected garment in sequin textured finish, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
13,Beaded Embellished Surface,"Render the selected garment in beaded embellished surface, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
14,Beaded Trimmed Surface,"Render the selected garment in beaded trimmed surface, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
15,Beaded Textured Finish,"Render the selected garment in beaded textured finish, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
16,Embroidered Embellished Surface,"Render the selected garment in embroidered embellished surface, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
17,Embroidered Trimmed Surface,"Render the selected garment in embroidered trimmed surface, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
18,Embroidered Textured Finish,"Render the selected garment in embroidered textured finish, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
19,Appliqué Embellished Surface,"Render the selected garment in appliqué embellished surface, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
20,Appliqué Trimmed Surface,"Render the selected garment in appliqué trimmed surface, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
21,Appliqué Textured Finish,"Render the selected garment in appliqué textured finish, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
22,Foil Embellished Surface,"Render the selected garment in foil embellished surface, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
23,Foil Trimmed Surface,"Render the selected garment in foil trimmed surface, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
24,Foil Textured Finish,"Render the selected garment in foil textured finish, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
25,Laser-Cut Embellished Surface,"Render the selected garment in laser-cut embellished surface, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
26,Laser-Cut Trimmed Surface,"Render the selected garment in laser-cut trimmed surface, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
27,Laser-Cut Textured Finish,"Render the selected garment in laser-cut textured finish, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
28,Quilted Embellished Surface,"Render the selected garment in quilted embellished surface, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
29,Quilted Trimmed Surface,"Render the selected garment in quilted trimmed surface, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
30,Quilted Textured Finish,"Render the selected garment in quilted textured finish, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
