index,name,prompt,negative_prompt,category,weight,favorite
1,Crew Neckline,"Construct the selected garment with crew neckline, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
2,Boat Neckline,"Construct the selected garment with boat neckline, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
3,Square Neckline,"Construct the selected garment with square neckline, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
4,Sweetheart Neckline,"Construct the selected garment with sweetheart neckline, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
5,V Neckline,"Construct the selected garment with v neckline, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
6,Plunge V Neckline,"Construct the selected garment with plunge v neckline, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
7,Cowl Neckline,"Construct the selected garment with cowl neckline, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
8,Halter Neckline,"Construct the selected garment with halter neckline, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
9,High Neckline,"Construct the selected garment with high neckline, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
10,Off-Shoulder Neckline,"Construct the selected garment with off-shoulder neckline, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
11,One-Shoulder Neckline,"Construct the selected garment with one-shoulder neckline, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
12,Keyhole Neckline,"Construct the selected garment with keyhole neckline, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
13,Micro Hemline,"Construct the selected garment with micro hemline, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
14,Mini Hemline,"Construct the selected garment with mini hemline, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
15,Above-Knee Hemline,"Construct the selected garment with above-knee hemline, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
16,Midi Hemline,"Construct the selected garment with midi hemline, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
17,Tea-Length Hemline,"Construct the selected garment with tea-length hemline, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
18,Maxi Hemline,"Construct the selected garment with maxi hemline, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
19,Floor-Length Hemline,"Construct the selected garment with floor-length hemline, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
20,High-Low Hemline,"Construct the selected garment with high-low hemline, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
21,Asymmetric Hemline,"Construct the selected garment with asymmetric hemline, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
22,Handkerchief Hemline,"Construct the selected garment with handkerchief hemline, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
23,Fitted Silhouette,"Construct the selected garment with fitted silhouette, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
24,Body-Conscious Silhouette,"Construct the selected garment with body-conscious silhouette, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
25,A-Line Silhouette,"Construct the selected garment with a-line silhouette, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
26,Fit-and-Flare Silhouette,"Construct the selected garment with fit-and-flare silhouette, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
27,Column Silhouette,"Construct the selected garment with column silhouette, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
28,Wrap Silhouette,"Construct the selected garment with wrap silhouette, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
29,Draped Silhouette,"Construct the selected garment with draped silhouette, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
30,Oversized Silhouette,"Construct the selected garment with oversized silhouette, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
31,Boxy Silhouette,"Construct the selected garment with boxy silhouette, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
32,Sculpted Silhouette,"Construct the selected garment with sculpted silhouette, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
33,Peplum Silhouette,"Construct the selected garment with peplum silhouette, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
34,Mermaid Silhouette,"Construct the selected garment with mermaid silhouette, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
