name,prompt,negative_prompt,category,weight,favorite
"0001 | Perspective/Over-the-Shoulder Right/Over-the-Shoulder Right Camera — tight crop, 65mm short-portrait lens, symmetrical visual balance","camera perspective and framing instruction only; preserve every existing subject pose, action, expression, body arrangement, clothing, interaction, limb placement, prop placement, and scene event supplied by the other prompt inputs; camera positioned just behind the subject's right shoulder, right shoulder forming the near foreground while the existing scene remains ahead; moderate camera distance; tight crop; 65mm short-portrait lens; symmetrical visual balance; moderate depth of field retaining nearby context; coherent camera-to-scene geometry; do not reinterpret the subject's pose or action","front-on portrait, left-shoulder foreground, invented head turn, forced eye contact, changed pose, changed action, changed expression, changed clothing, changed body arrangement, altered limb placement, invented gesture, contradictory camera angle, impossible perspective, duplicate subject, accidental extra person, warped architecture, inconsistent scale, random text, watermark, logo artifacts, low detail, blur",Perspective/Over-the-Shoulder Right,1,False
"0002 | Perspective/Over-the-Shoulder Right/Over-the-Shoulder Right Camera — medium crop, 85mm portrait lens, clean negative space around the subject","camera perspective and framing instruction only; preserve every existing subject pose, action, expression, body arrangement, clothing, interaction, limb placement, prop placement, and scene event supplied by the other prompt inputs; camera positioned just behind the subject's right shoulder, right shoulder forming the near foreground while the existing scene remains ahead; intimate portrait distance; medium crop; 85mm portrait lens; clean negative space around the subject; balanced focus between subject and immediate surroundings; coherent camera-to-scene geometry; do not reinterpret the subject's pose or action","front-on portrait, left-shoulder foreground, invented head turn, forced eye contact, changed pose, changed action, changed expression, changed clothing, changed body arrangement, altered limb placement, invented gesture, contradictory camera angle, impossible perspective, duplicate subject, accidental extra person, warped architecture, inconsistent scale, random text, watermark, logo artifacts, low detail, blur",Perspective/Over-the-Shoulder Right,1,False
"0003 | Perspective/Over-the-Shoulder Right/Over-the-Shoulder Right Camera — head-and-shoulders crop, 135mm telephoto lens, centred composition","camera perspective and framing instruction only; preserve every existing subject pose, action, expression, body arrangement, clothing, interaction, limb placement, prop placement, and scene event supplied by the other prompt inputs; camera positioned just behind the subject's right shoulder, right shoulder forming the near foreground while the existing scene remains ahead; moderate camera distance; head-and-shoulders crop; 135mm telephoto lens; centred composition; deep focus across the visible environment; coherent camera-to-scene geometry; do not reinterpret the subject's pose or action","front-on portrait, left-shoulder foreground, invented head turn, forced eye contact, changed pose, changed action, changed expression, changed clothing, changed body arrangement, altered limb placement, invented gesture, contradictory camera angle, impossible perspective, duplicate subject, accidental extra person, warped architecture, inconsistent scale, random text, watermark, logo artifacts, low detail, blur",Perspective/Over-the-Shoulder Right,1,False
"0004 | Perspective/Over-the-Shoulder Right/Over-the-Shoulder Right Camera — waist-up crop, 135mm telephoto lens, centred composition","camera perspective and framing instruction only; preserve every existing subject pose, action, expression, body arrangement, clothing, interaction, limb placement, prop placement, and scene event supplied by the other prompt inputs; camera positioned just behind the subject's right shoulder, right shoulder forming the near foreground while the existing scene remains ahead; wide scene distance; waist-up crop; 135mm telephoto lens; centred composition; focus locked on the primary subject; coherent camera-to-scene geometry; do not reinterpret the subject's pose or action","front-on portrait, left-shoulder foreground, invented head turn, forced eye contact, changed pose, changed action, changed expression, changed clothing, changed body arrangement, altered limb placement, invented gesture, contradictory camera angle, impossible perspective, duplicate subject, accidental extra person, warped architecture, inconsistent scale, random text, watermark, logo artifacts, low detail, blur",Perspective/Over-the-Shoulder Right,1,False
"0005 | Perspective/Over-the-Shoulder Right/Over-the-Shoulder Right Camera — waist-up crop, 35mm environmental lens, environmental elements framing the subject","camera perspective and framing instruction only; preserve every existing subject pose, action, expression, body arrangement, clothing, interaction, limb placement, prop placement, and scene event supplied by the other prompt inputs; camera positioned just behind the subject's right shoulder, right shoulder forming the near foreground while the existing scene remains ahead; close camera distance; waist-up crop; 35mm environmental lens; environmental elements framing the subject; clean edge separation around the subject; coherent camera-to-scene geometry; do not reinterpret the subject's pose or action","front-on portrait, left-shoulder foreground, invented head turn, forced eye contact, changed pose, changed action, changed expression, changed clothing, changed body arrangement, altered limb placement, invented gesture, contradictory camera angle, impossible perspective, duplicate subject, accidental extra person, warped architecture, inconsistent scale, random text, watermark, logo artifacts, low detail, blur",Perspective/Over-the-Shoulder Right,1,False
"0006 | Perspective/Over-the-Shoulder Right/Over-the-Shoulder Right Camera — vertical editorial framing, 65mm short-portrait lens, minimal uncluttered composition","camera perspective and framing instruction only; preserve every existing subject pose, action, expression, body arrangement, clothing, interaction, limb placement, prop placement, and scene event supplied by the other prompt inputs; camera positioned just behind the subject's right shoulder, right shoulder forming the near foreground while the existing scene remains ahead; close camera distance; vertical editorial framing; 65mm short-portrait lens; minimal uncluttered composition; focus locked on the primary subject; coherent camera-to-scene geometry; do not reinterpret the subject's pose or action","front-on portrait, left-shoulder foreground, invented head turn, forced eye contact, changed pose, changed action, changed expression, changed clothing, changed body arrangement, altered limb placement, invented gesture, contradictory camera angle, impossible perspective, duplicate subject, accidental extra person, warped architecture, inconsistent scale, random text, watermark, logo artifacts, low detail, blur",Perspective/Over-the-Shoulder Right,1,False
"0007 | Perspective/Over-the-Shoulder Right/Over-the-Shoulder Right Camera — three-quarter-length crop, 85mm portrait lens, strong leading lines toward the subject","camera perspective and framing instruction only; preserve every existing subject pose, action, expression, body arrangement, clothing, interaction, limb placement, prop placement, and scene event supplied by the other prompt inputs; camera positioned just behind the subject's right shoulder, right shoulder forming the near foreground while the existing scene remains ahead; conversational camera distance; three-quarter-length crop; 85mm portrait lens; strong leading lines toward the subject; focus weighted toward rear silhouette when visible; coherent camera-to-scene geometry; do not reinterpret the subject's pose or action","front-on portrait, left-shoulder foreground, invented head turn, forced eye contact, changed pose, changed action, changed expression, changed clothing, changed body arrangement, altered limb placement, invented gesture, contradictory camera angle, impossible perspective, duplicate subject, accidental extra person, warped architecture, inconsistent scale, random text, watermark, logo artifacts, low detail, blur",Perspective/Over-the-Shoulder Right,1,False
"0008 | Perspective/Over-the-Shoulder Right/Over-the-Shoulder Right Camera — tight crop, 35mm environmental lens, strong leading lines toward the subject","camera perspective and framing instruction only; preserve every existing subject pose, action, expression, body arrangement, clothing, interaction, limb placement, prop placement, and scene event supplied by the other prompt inputs; camera positioned just behind the subject's right shoulder, right shoulder forming the near foreground while the existing scene remains ahead; moderate camera distance; tight crop; 35mm environmental lens; strong leading lines toward the subject; deep focus across the visible environment; coherent camera-to-scene geometry; do not reinterpret the subject's pose or action","front-on portrait, left-shoulder foreground, invented head turn, forced eye contact, changed pose, changed action, changed expression, changed clothing, changed body arrangement, altered limb placement, invented gesture, contradictory camera angle, impossible perspective, duplicate subject, accidental extra person, warped architecture, inconsistent scale, random text, watermark, logo artifacts, low detail, blur",Perspective/Over-the-Shoulder Right,1,False
"0009 | Perspective/Over-the-Shoulder Right/Over-the-Shoulder Right Camera — vertical editorial framing, 105mm compressed portrait lens, minimal uncluttered composition","camera perspective and framing instruction only; preserve every existing subject pose, action, expression, body arrangement, clothing, interaction, limb placement, prop placement, and scene event supplied by the other prompt inputs; camera positioned just behind the subject's right shoulder, right shoulder forming the near foreground while the existing scene remains ahead; environmental portrait distance; vertical editorial framing; 105mm compressed portrait lens; minimal uncluttered composition; clean edge separation around the subject; coherent camera-to-scene geometry; do not reinterpret the subject's pose or action","front-on portrait, left-shoulder foreground, invented head turn, forced eye contact, changed pose, changed action, changed expression, changed clothing, changed body arrangement, altered limb placement, invented gesture, contradictory camera angle, impossible perspective, duplicate subject, accidental extra person, warped architecture, inconsistent scale, random text, watermark, logo artifacts, low detail, blur",Perspective/Over-the-Shoulder Right,1,False
"0010 | Perspective/Over-the-Shoulder Right/Over-the-Shoulder Right Camera — tight crop, 65mm short-portrait lens, clean negative space around the subject","camera perspective and framing instruction only; preserve every existing subject pose, action, expression, body arrangement, clothing, interaction, limb placement, prop placement, and scene event supplied by the other prompt inputs; camera positioned just behind the subject's right shoulder, right shoulder forming the near foreground while the existing scene remains ahead; intimate portrait distance; tight crop; 65mm short-portrait lens; clean negative space around the subject; focus weighted toward facial detail when visible; coherent camera-to-scene geometry; do not reinterpret the subject's pose or action","front-on portrait, left-shoulder foreground, invented head turn, forced eye contact, changed pose, changed action, changed expression, changed clothing, changed body arrangement, altered limb placement, invented gesture, contradictory camera angle, impossible perspective, duplicate subject, accidental extra person, warped architecture, inconsistent scale, random text, watermark, logo artifacts, low detail, blur",Perspective/Over-the-Shoulder Right,1,False
