name,prompt,negative_prompt,category,weight,favorite
"0001 | Perspective/Foreground Obstruction/Hidden Observer Camera — cinematic landscape framing, 85mm portrait lens, slightly off-centre editorial composition","camera perspective and framing instruction only; preserve every existing subject pose, action, expression, body arrangement, clothing, interaction, limb placement, prop placement, and scene event supplied by the other prompt inputs; camera partially concealed behind an existing foreground object, soft obstruction framing the scene without changing subject behaviour; close camera distance; cinematic landscape framing; 85mm portrait lens; slightly off-centre editorial composition; shallow depth of field with clean subject separation; coherent camera-to-scene geometry; do not reinterpret the subject's pose or action","foreground covering the subject, invented object, altered pose, changed pose, changed action, changed expression, changed clothing, changed body arrangement, altered limb placement, invented gesture, contradictory camera angle, impossible perspective, duplicate subject, accidental extra person, warped architecture, inconsistent scale, random text, watermark, logo artifacts, low detail, blur",Perspective/Foreground Obstruction,1,False
"0002 | Perspective/Foreground Obstruction/Hidden Observer Camera — three-quarter-length crop, 105mm compressed portrait lens, minimal uncluttered composition","camera perspective and framing instruction only; preserve every existing subject pose, action, expression, body arrangement, clothing, interaction, limb placement, prop placement, and scene event supplied by the other prompt inputs; camera partially concealed behind an existing foreground object, soft obstruction framing the scene without changing subject behaviour; camera far enough back to preserve spatial context; three-quarter-length crop; 105mm compressed portrait lens; minimal uncluttered composition; focus weighted toward rear silhouette when visible; coherent camera-to-scene geometry; do not reinterpret the subject's pose or action","foreground covering the subject, invented object, altered pose, changed pose, changed action, changed expression, changed clothing, changed body arrangement, altered limb placement, invented gesture, contradictory camera angle, impossible perspective, duplicate subject, accidental extra person, warped architecture, inconsistent scale, random text, watermark, logo artifacts, low detail, blur",Perspective/Foreground Obstruction,1,False
"0003 | Perspective/Foreground Obstruction/Hidden Observer Camera — tight crop, 40mm natural-perspective lens, slightly off-centre editorial composition","camera perspective and framing instruction only; preserve every existing subject pose, action, expression, body arrangement, clothing, interaction, limb placement, prop placement, and scene event supplied by the other prompt inputs; camera partially concealed behind an existing foreground object, soft obstruction framing the scene without changing subject behaviour; environmental portrait distance; tight crop; 40mm natural-perspective lens; slightly off-centre editorial composition; foreground softly separated from the subject; coherent camera-to-scene geometry; do not reinterpret the subject's pose or action","foreground covering the subject, invented object, altered pose, changed pose, changed action, changed expression, changed clothing, changed body arrangement, altered limb placement, invented gesture, contradictory camera angle, impossible perspective, duplicate subject, accidental extra person, warped architecture, inconsistent scale, random text, watermark, logo artifacts, low detail, blur",Perspective/Foreground Obstruction,1,False
"0004 | Perspective/Foreground Obstruction/Hidden Observer Camera — three-quarter-length crop, 85mm portrait lens, strong leading lines toward the subject","camera perspective and framing instruction only; preserve every existing subject pose, action, expression, body arrangement, clothing, interaction, limb placement, prop placement, and scene event supplied by the other prompt inputs; camera partially concealed behind an existing foreground object, soft obstruction framing the scene without changing subject behaviour; camera far enough back to preserve spatial context; three-quarter-length crop; 85mm portrait lens; strong leading lines toward the subject; shallow depth of field with clean subject separation; coherent camera-to-scene geometry; do not reinterpret the subject's pose or action","foreground covering the subject, invented object, altered pose, changed pose, changed action, changed expression, changed clothing, changed body arrangement, altered limb placement, invented gesture, contradictory camera angle, impossible perspective, duplicate subject, accidental extra person, warped architecture, inconsistent scale, random text, watermark, logo artifacts, low detail, blur",Perspective/Foreground Obstruction,1,False
"0005 | Perspective/Foreground Obstruction/Hidden Observer Camera — balanced square framing, 65mm short-portrait lens, slightly off-centre editorial composition","camera perspective and framing instruction only; preserve every existing subject pose, action, expression, body arrangement, clothing, interaction, limb placement, prop placement, and scene event supplied by the other prompt inputs; camera partially concealed behind an existing foreground object, soft obstruction framing the scene without changing subject behaviour; camera distance balanced between subject and environment; balanced square framing; 65mm short-portrait lens; slightly off-centre editorial composition; clean edge separation around the subject; coherent camera-to-scene geometry; do not reinterpret the subject's pose or action","foreground covering the subject, invented object, altered pose, changed pose, changed action, changed expression, changed clothing, changed body arrangement, altered limb placement, invented gesture, contradictory camera angle, impossible perspective, duplicate subject, accidental extra person, warped architecture, inconsistent scale, random text, watermark, logo artifacts, low detail, blur",Perspective/Foreground Obstruction,1,False
"0006 | Perspective/Foreground Obstruction/Hidden Observer Camera — balanced square framing, 135mm telephoto lens, rule-of-thirds composition","camera perspective and framing instruction only; preserve every existing subject pose, action, expression, body arrangement, clothing, interaction, limb placement, prop placement, and scene event supplied by the other prompt inputs; camera partially concealed behind an existing foreground object, soft obstruction framing the scene without changing subject behaviour; camera close enough to retain material texture; balanced square framing; 135mm telephoto lens; rule-of-thirds composition; focus weighted toward facial detail when visible; coherent camera-to-scene geometry; do not reinterpret the subject's pose or action","foreground covering the subject, invented object, altered pose, changed pose, changed action, changed expression, changed clothing, changed body arrangement, altered limb placement, invented gesture, contradictory camera angle, impossible perspective, duplicate subject, accidental extra person, warped architecture, inconsistent scale, random text, watermark, logo artifacts, low detail, blur",Perspective/Foreground Obstruction,1,False
"0007 | Perspective/Foreground Obstruction/Hidden Observer Camera — balanced square framing, 24mm wide-angle lens, symmetrical visual balance","camera perspective and framing instruction only; preserve every existing subject pose, action, expression, body arrangement, clothing, interaction, limb placement, prop placement, and scene event supplied by the other prompt inputs; camera partially concealed behind an existing foreground object, soft obstruction framing the scene without changing subject behaviour; conversational camera distance; balanced square framing; 24mm wide-angle lens; symmetrical visual balance; focus weighted toward rear silhouette when visible; coherent camera-to-scene geometry; do not reinterpret the subject's pose or action","foreground covering the subject, invented object, altered pose, changed pose, changed action, changed expression, changed clothing, changed body arrangement, altered limb placement, invented gesture, contradictory camera angle, impossible perspective, duplicate subject, accidental extra person, warped architecture, inconsistent scale, random text, watermark, logo artifacts, low detail, blur",Perspective/Foreground Obstruction,1,False
"0008 | Perspective/Foreground Obstruction/Hidden Observer Camera — cinematic landscape framing, 135mm telephoto lens, rule-of-thirds composition","camera perspective and framing instruction only; preserve every existing subject pose, action, expression, body arrangement, clothing, interaction, limb placement, prop placement, and scene event supplied by the other prompt inputs; camera partially concealed behind an existing foreground object, soft obstruction framing the scene without changing subject behaviour; moderate camera distance; cinematic landscape framing; 135mm telephoto lens; rule-of-thirds composition; focus locked on the primary subject; coherent camera-to-scene geometry; do not reinterpret the subject's pose or action","foreground covering the subject, invented object, altered pose, changed pose, changed action, changed expression, changed clothing, changed body arrangement, altered limb placement, invented gesture, contradictory camera angle, impossible perspective, duplicate subject, accidental extra person, warped architecture, inconsistent scale, random text, watermark, logo artifacts, low detail, blur",Perspective/Foreground Obstruction,1,False
"0009 | Perspective/Foreground Obstruction/Hidden Observer Camera — wide environmental framing, 65mm short-portrait lens, environmental elements framing the subject","camera perspective and framing instruction only; preserve every existing subject pose, action, expression, body arrangement, clothing, interaction, limb placement, prop placement, and scene event supplied by the other prompt inputs; camera partially concealed behind an existing foreground object, soft obstruction framing the scene without changing subject behaviour; intimate portrait distance; wide environmental framing; 65mm short-portrait lens; environmental elements framing the subject; focus weighted toward rear silhouette when visible; coherent camera-to-scene geometry; do not reinterpret the subject's pose or action","foreground covering the subject, invented object, altered pose, changed pose, changed action, changed expression, changed clothing, changed body arrangement, altered limb placement, invented gesture, contradictory camera angle, impossible perspective, duplicate subject, accidental extra person, warped architecture, inconsistent scale, random text, watermark, logo artifacts, low detail, blur",Perspective/Foreground Obstruction,1,False
"0010 | Perspective/Foreground Obstruction/Hidden Observer Camera — full-figure framing, 18mm ultra-wide lens with controlled distortion, rule-of-thirds composition","camera perspective and framing instruction only; preserve every existing subject pose, action, expression, body arrangement, clothing, interaction, limb placement, prop placement, and scene event supplied by the other prompt inputs; camera partially concealed behind an existing foreground object, soft obstruction framing the scene without changing subject behaviour; environmental portrait distance; full-figure framing; 18mm ultra-wide lens with controlled distortion; rule-of-thirds composition; deep focus across the visible environment; coherent camera-to-scene geometry; do not reinterpret the subject's pose or action","foreground covering the subject, invented object, altered pose, changed pose, changed action, changed expression, changed clothing, changed body arrangement, altered limb placement, invented gesture, contradictory camera angle, impossible perspective, duplicate subject, accidental extra person, warped architecture, inconsistent scale, random text, watermark, logo artifacts, low detail, blur",Perspective/Foreground Obstruction,1,False
