name,prompt,negative_prompt,category,weight,favorite
"0001 | Perspective/Off-Centre Rule of Thirds/Off-Centre Rule-of-Thirds View — head-and-shoulders framing, camera at waist height, 105mm compressed portrait perspective","camera composing the primary subject along one third of the frame, open negative space retained in the direction of gaze or movement, visual balance maintained without centring, camera at waist height, camera at conversational distance, head-and-shoulders framing, 105mm compressed portrait perspective, strong leading lines directing attention to the subject, clean edge separation around the subject, clear camera-to-subject relationship, coherent spatial orientation","dead-centre placement, cramped gaze direction, subject touching frame edge, random imbalance, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Off-Centre Rule of Thirds,1,False
"0002 | Perspective/Off-Centre Rule of Thirds/Off-Centre Rule-of-Thirds View — vertical editorial framing, camera at chest height, 135mm long-lens perspective","camera composing the primary subject along one third of the frame, open negative space retained in the direction of gaze or movement, visual balance maintained without centring, camera at chest height, camera several metres from the subject, vertical editorial framing, 135mm long-lens perspective, strong leading lines directing attention to the subject, focus prioritising the face when visible, clear camera-to-subject relationship, coherent spatial orientation","dead-centre placement, cramped gaze direction, subject touching frame edge, random imbalance, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Off-Centre Rule of Thirds,1,False
"0003 | Perspective/Off-Centre Rule of Thirds/Off-Centre Rule-of-Thirds View — cinematic landscape framing, camera slightly below eye level, 50mm standard lens perspective","camera composing the primary subject along one third of the frame, open negative space retained in the direction of gaze or movement, visual balance maintained without centring, camera slightly below eye level, camera close enough to prioritise garment texture, cinematic landscape framing, 50mm standard lens perspective, foreground-to-background depth layering, deep focus with foreground and background clearly readable, clear camera-to-subject relationship, coherent spatial orientation","dead-centre placement, cramped gaze direction, subject touching frame edge, random imbalance, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Off-Centre Rule of Thirds,1,False
"0004 | Perspective/Off-Centre Rule of Thirds/Off-Centre Rule-of-Thirds View — three-quarter body framing, camera elevated above the subject, 70mm short-telephoto perspective","camera composing the primary subject along one third of the frame, open negative space retained in the direction of gaze or movement, visual balance maintained without centring, camera elevated above the subject, camera at moderate environmental distance, three-quarter body framing, 70mm short-telephoto perspective, foreground-to-background depth layering, focus locked on the primary subject silhouette, clear camera-to-subject relationship, coherent spatial orientation","dead-centre placement, cramped gaze direction, subject touching frame edge, random imbalance, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Off-Centre Rule of Thirds,1,False
"0005 | Perspective/Off-Centre Rule of Thirds/Off-Centre Rule-of-Thirds View — cinematic landscape framing, camera aligned with the subject upper back, 65mm portrait perspective","camera composing the primary subject along one third of the frame, open negative space retained in the direction of gaze or movement, visual balance maintained without centring, camera aligned with the subject upper back, camera close enough to prioritise garment texture, cinematic landscape framing, 65mm portrait perspective, strong leading lines directing attention to the subject, focus prioritising the back silhouette and shoulder line, clear camera-to-subject relationship, coherent spatial orientation","dead-centre placement, cramped gaze direction, subject touching frame edge, random imbalance, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Off-Centre Rule of Thirds,1,False
"0006 | Perspective/Off-Centre Rule of Thirds/Off-Centre Rule-of-Thirds View — head-and-shoulders framing, camera at chest height, 28mm moderately wide perspective","camera composing the primary subject along one third of the frame, open negative space retained in the direction of gaze or movement, visual balance maintained without centring, camera at chest height, camera at conversational distance, head-and-shoulders framing, 28mm moderately wide perspective, environment framing the subject naturally, focus centred on clothing and body orientation, clear camera-to-subject relationship, coherent spatial orientation","dead-centre placement, cramped gaze direction, subject touching frame edge, random imbalance, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Off-Centre Rule of Thirds,1,False
"0007 | Perspective/Off-Centre Rule of Thirds/Off-Centre Rule-of-Thirds View — head-and-shoulders framing, camera aligned with the subject upper back, 85mm portrait perspective","camera composing the primary subject along one third of the frame, open negative space retained in the direction of gaze or movement, visual balance maintained without centring, camera aligned with the subject upper back, camera at conversational distance, head-and-shoulders framing, 85mm portrait perspective, clean negative space around the subject, clean edge separation around the subject, clear camera-to-subject relationship, coherent spatial orientation","dead-centre placement, cramped gaze direction, subject touching frame edge, random imbalance, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Off-Centre Rule of Thirds,1,False
"0008 | Perspective/Off-Centre Rule of Thirds/Off-Centre Rule-of-Thirds View — vertical editorial framing, camera aligned with the subject upper back, 40mm natural perspective","camera composing the primary subject along one third of the frame, open negative space retained in the direction of gaze or movement, visual balance maintained without centring, camera aligned with the subject upper back, camera at moderate environmental distance, vertical editorial framing, 40mm natural perspective, rule-of-thirds placement, moderate depth of field preserving environmental context, clear camera-to-subject relationship, coherent spatial orientation","dead-centre placement, cramped gaze direction, subject touching frame edge, random imbalance, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Off-Centre Rule of Thirds,1,False
"0009 | Perspective/Off-Centre Rule of Thirds/Off-Centre Rule-of-Thirds View — vertical editorial framing, camera at eye level, 85mm portrait perspective","camera composing the primary subject along one third of the frame, open negative space retained in the direction of gaze or movement, visual balance maintained without centring, camera at eye level, camera positioned to include the surrounding environment, vertical editorial framing, 85mm portrait perspective, symmetrical visual balance, focus prioritising the face when visible, clear camera-to-subject relationship, coherent spatial orientation","dead-centre placement, cramped gaze direction, subject touching frame edge, random imbalance, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Off-Centre Rule of Thirds,1,False
"0010 | Perspective/Off-Centre Rule of Thirds/Off-Centre Rule-of-Thirds View — balanced square-format framing, camera aligned with the subject upper back, 50mm standard lens perspective","camera composing the primary subject along one third of the frame, open negative space retained in the direction of gaze or movement, visual balance maintained without centring, camera aligned with the subject upper back, camera far enough back to preserve the full silhouette, balanced square-format framing, 50mm standard lens perspective, strong leading lines directing attention to the subject, focus locked on the primary subject silhouette, clear camera-to-subject relationship, coherent spatial orientation","dead-centre placement, cramped gaze direction, subject touching frame edge, random imbalance, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Off-Centre Rule of Thirds,1,False
