name,prompt,negative_prompt,category,weight,favorite
"0001 | Perspective/Long Lens Compression/Long-Lens Compression View — three-quarter body framing, camera at shoulder height, 135mm long-lens perspective","camera placed farther from the primary subject with telephoto compression, background appearing visually closer while perspective remains natural, subject isolated cleanly from layered surroundings, camera at shoulder height, camera far enough back to preserve the full silhouette, three-quarter body framing, 135mm long-lens perspective, clean negative space around the subject, focus locked on the primary subject silhouette, clear camera-to-subject relationship, coherent spatial orientation","wide-angle distortion, stretched depth, oversized foreground, fisheye curvature, flattened subject anatomy, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Long Lens Compression,1,False
"0002 | Perspective/Long Lens Compression/Long-Lens Compression View — full-body framing, camera slightly below eye level, 85mm portrait perspective","camera placed farther from the primary subject with telephoto compression, background appearing visually closer while perspective remains natural, subject isolated cleanly from layered surroundings, camera slightly below eye level, camera positioned to include foreground depth, full-body framing, 85mm portrait perspective, symmetrical visual balance, subject sharply defined against a softly separated background, clear camera-to-subject relationship, coherent spatial orientation","wide-angle distortion, stretched depth, oversized foreground, fisheye curvature, flattened subject anatomy, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Long Lens Compression,1,False
"0003 | Perspective/Long Lens Compression/Long-Lens Compression View — three-quarter body framing, camera at chest height, 50mm standard lens perspective","camera placed farther from the primary subject with telephoto compression, background appearing visually closer while perspective remains natural, subject isolated cleanly from layered surroundings, camera at chest height, camera close to the subject, three-quarter body framing, 50mm standard lens perspective, centred composition, clean edge separation around the subject, clear camera-to-subject relationship, coherent spatial orientation","wide-angle distortion, stretched depth, oversized foreground, fisheye curvature, flattened subject anatomy, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Long Lens Compression,1,False
"0004 | Perspective/Long Lens Compression/Long-Lens Compression View — full-body framing, camera at eye level, 35mm lens perspective","camera placed farther from the primary subject with telephoto compression, background appearing visually closer while perspective remains natural, subject isolated cleanly from layered surroundings, camera at eye level, camera at intimate portrait distance, full-body framing, 35mm lens perspective, centred composition, clean edge separation around the subject, clear camera-to-subject relationship, coherent spatial orientation","wide-angle distortion, stretched depth, oversized foreground, fisheye curvature, flattened subject anatomy, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Long Lens Compression,1,False
"0005 | Perspective/Long Lens Compression/Long-Lens Compression View — waist-up framing, camera close to ground level, 35mm lens perspective","camera placed farther from the primary subject with telephoto compression, background appearing visually closer while perspective remains natural, subject isolated cleanly from layered surroundings, camera close to ground level, camera at conversational distance, waist-up framing, 35mm lens perspective, clean negative space around the subject, subject sharply defined against a softly separated background, clear camera-to-subject relationship, coherent spatial orientation","wide-angle distortion, stretched depth, oversized foreground, fisheye curvature, flattened subject anatomy, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Long Lens Compression,1,False
"0006 | Perspective/Long Lens Compression/Long-Lens Compression View — three-quarter body framing, camera elevated above the subject, 35mm lens perspective","camera placed farther from the primary subject with telephoto compression, background appearing visually closer while perspective remains natural, subject isolated cleanly from layered surroundings, camera elevated above the subject, camera close enough to prioritise garment texture, three-quarter body framing, 35mm lens perspective, clean negative space around the subject, subject sharply defined against a softly separated background, clear camera-to-subject relationship, coherent spatial orientation","wide-angle distortion, stretched depth, oversized foreground, fisheye curvature, flattened subject anatomy, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Long Lens Compression,1,False
"0007 | Perspective/Long Lens Compression/Long-Lens Compression View — vertical editorial framing, camera at eye level, 105mm compressed portrait perspective","camera placed farther from the primary subject with telephoto compression, background appearing visually closer while perspective remains natural, subject isolated cleanly from layered surroundings, camera at eye level, camera at natural observational distance, vertical editorial framing, 105mm compressed portrait perspective, asymmetrical cinematic balance, shallow depth of field with smooth background separation, clear camera-to-subject relationship, coherent spatial orientation","wide-angle distortion, stretched depth, oversized foreground, fisheye curvature, flattened subject anatomy, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Long Lens Compression,1,False
"0008 | Perspective/Long Lens Compression/Long-Lens Compression View — wide environmental framing, camera aligned with the subject upper back, 40mm natural perspective","camera placed farther from the primary subject with telephoto compression, background appearing visually closer while perspective remains natural, subject isolated cleanly from layered surroundings, camera aligned with the subject upper back, camera positioned to include foreground depth, wide environmental framing, 40mm natural perspective, slightly off-centre editorial composition, focus prioritising the face when visible, clear camera-to-subject relationship, coherent spatial orientation","wide-angle distortion, stretched depth, oversized foreground, fisheye curvature, flattened subject anatomy, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Long Lens Compression,1,False
"0009 | Perspective/Long Lens Compression/Long-Lens Compression View — medium portrait framing, camera at knee height, 70mm short-telephoto perspective","camera placed farther from the primary subject with telephoto compression, background appearing visually closer while perspective remains natural, subject isolated cleanly from layered surroundings, camera at knee height, camera several metres from the subject, medium portrait framing, 70mm short-telephoto perspective, centred composition, balanced focus across subject and surroundings, clear camera-to-subject relationship, coherent spatial orientation","wide-angle distortion, stretched depth, oversized foreground, fisheye curvature, flattened subject anatomy, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Long Lens Compression,1,False
"0010 | Perspective/Long Lens Compression/Long-Lens Compression View — full-body framing, camera at knee height, 85mm portrait perspective","camera placed farther from the primary subject with telephoto compression, background appearing visually closer while perspective remains natural, subject isolated cleanly from layered surroundings, camera at knee height, camera at moderate environmental distance, full-body framing, 85mm portrait perspective, foreground-to-background depth layering, clean edge separation around the subject, clear camera-to-subject relationship, coherent spatial orientation","wide-angle distortion, stretched depth, oversized foreground, fisheye curvature, flattened subject anatomy, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Long Lens Compression,1,False
