name,prompt,negative_prompt,category,weight,favorite
"0001 | Perspective/Right Profile/Exact Right Profile — cinematic landscape framing, camera at waist height, 35mm lens perspective","camera positioned exactly on the subject right side at a 90-degree angle, right profile visible, nose and chin silhouette clearly separated, shoulders aligned sideways, no frontal or rear rotation, camera at waist height, camera at moderate environmental distance, cinematic landscape framing, 35mm lens perspective, environment framing the subject naturally, subject sharply defined against a softly separated background, clear camera-to-subject relationship, coherent spatial orientation","left profile, front-facing view, rear-facing view, both eyes equally visible, twisted neck, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Right Profile,1,False
"0002 | Perspective/Right Profile/Exact Right Profile — tight portrait framing, camera elevated above the subject, 85mm portrait perspective","camera positioned exactly on the subject right side at a 90-degree angle, right profile visible, nose and chin silhouette clearly separated, shoulders aligned sideways, no frontal or rear rotation, camera elevated above the subject, camera at conversational distance, tight portrait framing, 85mm portrait perspective, strong leading lines directing attention to the subject, focus prioritising the face when visible, clear camera-to-subject relationship, coherent spatial orientation","left profile, front-facing view, rear-facing view, both eyes equally visible, twisted neck, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Right Profile,1,False
"0003 | Perspective/Right Profile/Exact Right Profile — three-quarter body framing, camera at chest height, 105mm compressed portrait perspective","camera positioned exactly on the subject right side at a 90-degree angle, right profile visible, nose and chin silhouette clearly separated, shoulders aligned sideways, no frontal or rear rotation, camera at chest height, camera far enough back to preserve the full silhouette, three-quarter body framing, 105mm compressed portrait perspective, slightly off-centre editorial composition, deep focus with foreground and background clearly readable, clear camera-to-subject relationship, coherent spatial orientation","left profile, front-facing view, rear-facing view, both eyes equally visible, twisted neck, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Right Profile,1,False
"0004 | Perspective/Right Profile/Exact Right Profile — tight portrait framing, camera elevated above the subject, 85mm portrait perspective","camera positioned exactly on the subject right side at a 90-degree angle, right profile visible, nose and chin silhouette clearly separated, shoulders aligned sideways, no frontal or rear rotation, camera elevated above the subject, camera at intimate portrait distance, tight portrait framing, 85mm portrait perspective, environment framing the subject naturally, focus prioritising the face when visible, clear camera-to-subject relationship, coherent spatial orientation","left profile, front-facing view, rear-facing view, both eyes equally visible, twisted neck, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Right Profile,1,False
"0005 | Perspective/Right Profile/Exact Right Profile — waist-up framing, camera at waist height, 40mm natural perspective","camera positioned exactly on the subject right side at a 90-degree angle, right profile visible, nose and chin silhouette clearly separated, shoulders aligned sideways, no frontal or rear rotation, camera at waist height, camera at natural observational distance, waist-up framing, 40mm natural perspective, clean negative space around the subject, shallow depth of field with smooth background separation, clear camera-to-subject relationship, coherent spatial orientation","left profile, front-facing view, rear-facing view, both eyes equally visible, twisted neck, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Right Profile,1,False
"0006 | Perspective/Right Profile/Exact Right Profile — medium portrait framing, camera at shoulder height, 40mm natural perspective","camera positioned exactly on the subject right side at a 90-degree angle, right profile visible, nose and chin silhouette clearly separated, shoulders aligned sideways, no frontal or rear rotation, camera at shoulder height, camera far enough back to preserve the full silhouette, medium portrait framing, 40mm natural perspective, clean negative space around the subject, subject sharply defined against a softly separated background, clear camera-to-subject relationship, coherent spatial orientation","left profile, front-facing view, rear-facing view, both eyes equally visible, twisted neck, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Right Profile,1,False
"0007 | Perspective/Right Profile/Exact Right Profile — waist-up framing, camera at knee height, 35mm lens perspective","camera positioned exactly on the subject right side at a 90-degree angle, right profile visible, nose and chin silhouette clearly separated, shoulders aligned sideways, no frontal or rear rotation, camera at knee height, camera at intimate portrait distance, waist-up framing, 35mm lens perspective, clean negative space around the subject, moderate depth of field preserving environmental context, clear camera-to-subject relationship, coherent spatial orientation","left profile, front-facing view, rear-facing view, both eyes equally visible, twisted neck, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Right Profile,1,False
"0008 | Perspective/Right Profile/Exact Right Profile — wide environmental framing, camera at waist height, 135mm long-lens perspective","camera positioned exactly on the subject right side at a 90-degree angle, right profile visible, nose and chin silhouette clearly separated, shoulders aligned sideways, no frontal or rear rotation, camera at waist height, camera far enough back to preserve the full silhouette, wide environmental framing, 135mm long-lens perspective, rule-of-thirds placement, focus centred on clothing and body orientation, clear camera-to-subject relationship, coherent spatial orientation","left profile, front-facing view, rear-facing view, both eyes equally visible, twisted neck, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Right Profile,1,False
"0009 | Perspective/Right Profile/Exact Right Profile — vertical editorial framing, camera at chest height, 24mm wide-angle perspective with controlled distortion","camera positioned exactly on the subject right side at a 90-degree angle, right profile visible, nose and chin silhouette clearly separated, shoulders aligned sideways, no frontal or rear rotation, camera at chest height, camera close enough to prioritise garment texture, vertical editorial framing, 24mm wide-angle perspective with controlled distortion, minimal uncluttered composition, clean edge separation around the subject, clear camera-to-subject relationship, coherent spatial orientation","left profile, front-facing view, rear-facing view, both eyes equally visible, twisted neck, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Right Profile,1,False
"0010 | Perspective/Right Profile/Exact Right Profile — waist-up framing, camera aligned with the subject upper back, 70mm short-telephoto perspective","camera positioned exactly on the subject right side at a 90-degree angle, right profile visible, nose and chin silhouette clearly separated, shoulders aligned sideways, no frontal or rear rotation, camera aligned with the subject upper back, camera at conversational distance, waist-up framing, 70mm short-telephoto perspective, clean negative space around the subject, balanced focus across subject and surroundings, clear camera-to-subject relationship, coherent spatial orientation","left profile, front-facing view, rear-facing view, both eyes equally visible, twisted neck, contradictory camera angle, impossible perspective, duplicate subject, extra limbs, fused limbs, twisted anatomy, broken neck, malformed hands, inconsistent body direction, floating objects, warped background, random text, watermark, logo artifacts, low detail, blur",Perspective/Right Profile,1,False
