index,name,prompt,negative_prompt,category,weight,favorite
1,Romantic Goth Maxi Dress,"Dress <Subject 1> in romantic goth maxi dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep the styling fashion-editorial and non-explicit.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Alternative Goth Cyber Fetishwear | Goth and Romantic,1.0,False
2,Romantic Goth Corset Dress,"Dress <Subject 1> in romantic goth corset dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep the styling fashion-editorial and non-explicit.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Alternative Goth Cyber Fetishwear | Goth and Romantic,1.0,False
3,Romantic Goth Blouse and Skirt Set,"Dress <Subject 1> in romantic goth blouse and skirt set, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep the styling fashion-editorial and non-explicit.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Alternative Goth Cyber Fetishwear | Goth and Romantic,1.0,False
4,Romantic Goth Tailored Suit,"Dress <Subject 1> in romantic goth tailored suit, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep the styling fashion-editorial and non-explicit.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Alternative Goth Cyber Fetishwear | Goth and Romantic,1.0,False
5,Romantic Goth Cape Ensemble,"Dress <Subject 1> in romantic goth cape ensemble, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep the styling fashion-editorial and non-explicit.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Alternative Goth Cyber Fetishwear | Goth and Romantic,1.0,False
6,Romantic Goth Lace Gown,"Dress <Subject 1> in romantic goth lace gown, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep the styling fashion-editorial and non-explicit.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Alternative Goth Cyber Fetishwear | Goth and Romantic,1.0,False
7,Victorian Goth Maxi Dress,"Dress <Subject 1> in victorian goth maxi dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep the styling fashion-editorial and non-explicit.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Alternative Goth Cyber Fetishwear | Goth and Romantic,1.0,False
8,Victorian Goth Corset Dress,"Dress <Subject 1> in victorian goth corset dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep the styling fashion-editorial and non-explicit.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Alternative Goth Cyber Fetishwear | Goth and Romantic,1.0,False
9,Victorian Goth Blouse and Skirt Set,"Dress <Subject 1> in victorian goth blouse and skirt set, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep the styling fashion-editorial and non-explicit.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Alternative Goth Cyber Fetishwear | Goth and Romantic,1.0,False
10,Victorian Goth Tailored Suit,"Dress <Subject 1> in victorian goth tailored suit, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep the styling fashion-editorial and non-explicit.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Alternative Goth Cyber Fetishwear | Goth and Romantic,1.0,False
11,Victorian Goth Cape Ensemble,"Dress <Subject 1> in victorian goth cape ensemble, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep the styling fashion-editorial and non-explicit.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Alternative Goth Cyber Fetishwear | Goth and Romantic,1.0,False
12,Victorian Goth Lace Gown,"Dress <Subject 1> in victorian goth lace gown, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep the styling fashion-editorial and non-explicit.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Alternative Goth Cyber Fetishwear | Goth and Romantic,1.0,False
13,Dark Academia Maxi Dress,"Dress <Subject 1> in dark academia maxi dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep the styling fashion-editorial and non-explicit.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Alternative Goth Cyber Fetishwear | Goth and Romantic,1.0,False
14,Dark Academia Corset Dress,"Dress <Subject 1> in dark academia corset dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep the styling fashion-editorial and non-explicit.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Alternative Goth Cyber Fetishwear | Goth and Romantic,1.0,False
15,Dark Academia Blouse and Skirt Set,"Dress <Subject 1> in dark academia blouse and skirt set, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep the styling fashion-editorial and non-explicit.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Alternative Goth Cyber Fetishwear | Goth and Romantic,1.0,False
16,Dark Academia Tailored Suit,"Dress <Subject 1> in dark academia tailored suit, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep the styling fashion-editorial and non-explicit.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Alternative Goth Cyber Fetishwear | Goth and Romantic,1.0,False
