name,prompt,negative_prompt,category,weight,favorite
0001 | Horror Character/Classic Gothic/Count Dracula,"Count Dracula, iconic fictional horror character, aristocratic vampire, black formal cape, pale controlled face and commanding gothic presence, unmistakable high-recognition identity, coherent anatomy, precise material texture, controlled cinematic horror lighting, polished prestige character design","generic monster, wrong identity, inaccurate mask or costume, missing signature prop, random modern clothing, cute expression, duplicate limbs, malformed hands, broken anatomy, excessive graphic gore, text, watermark, logo artifacts, low detail, blur",Horror Character/Classic Gothic,1,False
0002 | Horror Character/Classic Gothic/Count Orlok / Nosferatu,"Count Orlok / Nosferatu, iconic fictional horror character, bald ratlike vampire, pointed ears, long clawed fingers and rigid shadow silhouette, unmistakable high-recognition identity, coherent anatomy, precise material texture, controlled cinematic horror lighting, polished prestige character design","generic monster, wrong identity, inaccurate mask or costume, missing signature prop, random modern clothing, cute expression, duplicate limbs, malformed hands, broken anatomy, excessive graphic gore, text, watermark, logo artifacts, low detail, blur",Horror Character/Classic Gothic,1,False
0003 | Horror Character/Classic Gothic/Frankenstein’s Monster,"Frankenstein’s Monster, iconic fictional horror character, towering stitched reanimated body, flat-topped head, heavy boots and tragic expression, unmistakable high-recognition identity, coherent anatomy, precise material texture, controlled cinematic horror lighting, polished prestige character design","generic monster, wrong identity, inaccurate mask or costume, missing signature prop, random modern clothing, cute expression, duplicate limbs, malformed hands, broken anatomy, excessive graphic gore, text, watermark, logo artifacts, low detail, blur",Horror Character/Classic Gothic,1,False
0004 | Horror Character/Classic Gothic/Bride of Frankenstein,"Bride of Frankenstein, iconic fictional horror character, towering black-and-white lightning-streak hair, bandaged gown and electric laboratory presence, unmistakable high-recognition identity, coherent anatomy, precise material texture, controlled cinematic horror lighting, polished prestige character design","generic monster, wrong identity, inaccurate mask or costume, missing signature prop, random modern clothing, cute expression, duplicate limbs, malformed hands, broken anatomy, excessive graphic gore, text, watermark, logo artifacts, low detail, blur",Horror Character/Classic Gothic,1,False
0005 | Horror Character/Classic Gothic/The Wolf Man,"The Wolf Man, iconic fictional horror character, faithful signature silhouette, costume, face or creature anatomy associated with The Wolf Man, unmistakable high-recognition identity, coherent anatomy, precise material texture, controlled cinematic horror lighting, polished prestige character design","generic monster, wrong identity, inaccurate mask or costume, missing signature prop, random modern clothing, cute expression, duplicate limbs, malformed hands, broken anatomy, excessive graphic gore, text, watermark, logo artifacts, low detail, blur",Horror Character/Classic Gothic,1,False
0006 | Horror Character/Classic Gothic/The Mummy / Imhotep,"The Mummy / Imhotep, iconic fictional horror character, faithful signature silhouette, costume, face or creature anatomy associated with The Mummy / Imhotep, unmistakable high-recognition identity, coherent anatomy, precise material texture, controlled cinematic horror lighting, polished prestige character design","generic monster, wrong identity, inaccurate mask or costume, missing signature prop, random modern clothing, cute expression, duplicate limbs, malformed hands, broken anatomy, excessive graphic gore, text, watermark, logo artifacts, low detail, blur",Horror Character/Classic Gothic,1,False
0007 | Horror Character/Classic Gothic/The Invisible Man,"The Invisible Man, iconic fictional horror character, faithful signature silhouette, costume, face or creature anatomy associated with The Invisible Man, unmistakable high-recognition identity, coherent anatomy, precise material texture, controlled cinematic horror lighting, polished prestige character design","generic monster, wrong identity, inaccurate mask or costume, missing signature prop, random modern clothing, cute expression, duplicate limbs, malformed hands, broken anatomy, excessive graphic gore, text, watermark, logo artifacts, low detail, blur",Horror Character/Classic Gothic,1,False
0008 | Horror Character/Classic Gothic/The Phantom of the Opera,"The Phantom of the Opera, iconic fictional horror character, faithful signature silhouette, costume, face or creature anatomy associated with The Phantom of the Opera, unmistakable high-recognition identity, coherent anatomy, precise material texture, controlled cinematic horror lighting, polished prestige character design","generic monster, wrong identity, inaccurate mask or costume, missing signature prop, random modern clothing, cute expression, duplicate limbs, malformed hands, broken anatomy, excessive graphic gore, text, watermark, logo artifacts, low detail, blur",Horror Character/Classic Gothic,1,False
0009 | Horror Character/Classic Gothic/Dr Jekyll,"Dr Jekyll, iconic fictional horror character, faithful signature silhouette, costume, face or creature anatomy associated with Dr Jekyll, unmistakable high-recognition identity, coherent anatomy, precise material texture, controlled cinematic horror lighting, polished prestige character design","generic monster, wrong identity, inaccurate mask or costume, missing signature prop, random modern clothing, cute expression, duplicate limbs, malformed hands, broken anatomy, excessive graphic gore, text, watermark, logo artifacts, low detail, blur",Horror Character/Classic Gothic,1,False
0010 | Horror Character/Classic Gothic/Mr Hyde,"Mr Hyde, iconic fictional horror character, faithful signature silhouette, costume, face or creature anatomy associated with Mr Hyde, unmistakable high-recognition identity, coherent anatomy, precise material texture, controlled cinematic horror lighting, polished prestige character design","generic monster, wrong identity, inaccurate mask or costume, missing signature prop, random modern clothing, cute expression, duplicate limbs, malformed hands, broken anatomy, excessive graphic gore, text, watermark, logo artifacts, low detail, blur",Horror Character/Classic Gothic,1,False
