name,prompt,negative_prompt,category,weight,favorite
0001 | Real Female/Creators & Influencers Under 40/Emma Chamberlain,"Emma Chamberlain, adult creator, recognisable likeness from widely known public imagery, high-end digital-creator portrait, recognisable public-facing style, modern studio or lifestyle presentation, clear facial reference, natural skin texture, precise facial structure, refined hair detail, clothed portrait framing, modern wardrobe styling, confident camera-ready expression, cinematic beauty lighting, premium magazine finish, category tag: Real Female/Creator","wrong identity, generic face, altered facial structure, inaccurate hairstyle, age regression, child, teen, underage, distorted eyes, asymmetrical features, plastic skin, bad anatomy, extra fingers, missing fingers, warped clothing, mixed celebrity identity, text, watermark, logo artifacts, low detail, blur",Real Female/Creators & Influencers Under 40,1,False
0002 | Real Female/Creators & Influencers Under 40/Addison Rae,"Addison Rae, adult creator, recognisable likeness from widely known public imagery, high-end digital-creator portrait, recognisable public-facing style, modern studio or lifestyle presentation, clear facial reference, natural skin texture, precise facial structure, refined hair detail, clothed portrait framing, modern wardrobe styling, confident camera-ready expression, cinematic beauty lighting, premium magazine finish, category tag: Real Female/Creator","wrong identity, generic face, altered facial structure, inaccurate hairstyle, age regression, child, teen, underage, distorted eyes, asymmetrical features, plastic skin, bad anatomy, extra fingers, missing fingers, warped clothing, mixed celebrity identity, text, watermark, logo artifacts, low detail, blur",Real Female/Creators & Influencers Under 40,1,False
0003 | Real Female/Creators & Influencers Under 40/Charli D'Amelio,"Charli D'Amelio, adult creator, recognisable likeness from widely known public imagery, high-end digital-creator portrait, recognisable public-facing style, modern studio or lifestyle presentation, clear facial reference, natural skin texture, precise facial structure, refined hair detail, clothed portrait framing, modern wardrobe styling, confident camera-ready expression, cinematic beauty lighting, premium magazine finish, category tag: Real Female/Creator","wrong identity, generic face, altered facial structure, inaccurate hairstyle, age regression, child, teen, underage, distorted eyes, asymmetrical features, plastic skin, bad anatomy, extra fingers, missing fingers, warped clothing, mixed celebrity identity, text, watermark, logo artifacts, low detail, blur",Real Female/Creators & Influencers Under 40,1,False
0004 | Real Female/Creators & Influencers Under 40/Dixie D'Amelio,"Dixie D'Amelio, adult creator, recognisable likeness from widely known public imagery, high-end digital-creator portrait, recognisable public-facing style, modern studio or lifestyle presentation, clear facial reference, natural skin texture, precise facial structure, refined hair detail, clothed portrait framing, modern wardrobe styling, confident camera-ready expression, cinematic beauty lighting, premium magazine finish, category tag: Real Female/Creator","wrong identity, generic face, altered facial structure, inaccurate hairstyle, age regression, child, teen, underage, distorted eyes, asymmetrical features, plastic skin, bad anatomy, extra fingers, missing fingers, warped clothing, mixed celebrity identity, text, watermark, logo artifacts, low detail, blur",Real Female/Creators & Influencers Under 40,1,False
0005 | Real Female/Creators & Influencers Under 40/Alix Earle,"Alix Earle, adult creator, recognisable likeness from widely known public imagery, high-end digital-creator portrait, recognisable public-facing style, modern studio or lifestyle presentation, clear facial reference, natural skin texture, precise facial structure, refined hair detail, clothed portrait framing, modern wardrobe styling, confident camera-ready expression, cinematic beauty lighting, premium magazine finish, category tag: Real Female/Creator","wrong identity, generic face, altered facial structure, inaccurate hairstyle, age regression, child, teen, underage, distorted eyes, asymmetrical features, plastic skin, bad anatomy, extra fingers, missing fingers, warped clothing, mixed celebrity identity, text, watermark, logo artifacts, low detail, blur",Real Female/Creators & Influencers Under 40,1,False
0006 | Real Female/Creators & Influencers Under 40/Nara Smith,"Nara Smith, adult creator, recognisable likeness from widely known public imagery, high-end digital-creator portrait, recognisable public-facing style, modern studio or lifestyle presentation, clear facial reference, natural skin texture, precise facial structure, refined hair detail, clothed portrait framing, modern wardrobe styling, confident camera-ready expression, cinematic beauty lighting, premium magazine finish, category tag: Real Female/Creator","wrong identity, generic face, altered facial structure, inaccurate hairstyle, age regression, child, teen, underage, distorted eyes, asymmetrical features, plastic skin, bad anatomy, extra fingers, missing fingers, warped clothing, mixed celebrity identity, text, watermark, logo artifacts, low detail, blur",Real Female/Creators & Influencers Under 40,1,False
0007 | Real Female/Creators & Influencers Under 40/Bella Poarch,"Bella Poarch, adult creator, recognisable likeness from widely known public imagery, high-end digital-creator portrait, recognisable public-facing style, modern studio or lifestyle presentation, clear facial reference, natural skin texture, precise facial structure, refined hair detail, clothed portrait framing, modern wardrobe styling, confident camera-ready expression, cinematic beauty lighting, premium magazine finish, category tag: Real Female/Creator","wrong identity, generic face, altered facial structure, inaccurate hairstyle, age regression, child, teen, underage, distorted eyes, asymmetrical features, plastic skin, bad anatomy, extra fingers, missing fingers, warped clothing, mixed celebrity identity, text, watermark, logo artifacts, low detail, blur",Real Female/Creators & Influencers Under 40,1,False
0008 | Real Female/Creators & Influencers Under 40/Pokimane,"Pokimane, adult creator, recognisable likeness from widely known public imagery, high-end digital-creator portrait, recognisable public-facing style, modern studio or lifestyle presentation, clear facial reference, natural skin texture, precise facial structure, refined hair detail, clothed portrait framing, modern wardrobe styling, confident camera-ready expression, cinematic beauty lighting, premium magazine finish, category tag: Real Female/Creator","wrong identity, generic face, altered facial structure, inaccurate hairstyle, age regression, child, teen, underage, distorted eyes, asymmetrical features, plastic skin, bad anatomy, extra fingers, missing fingers, warped clothing, mixed celebrity identity, text, watermark, logo artifacts, low detail, blur",Real Female/Creators & Influencers Under 40,1,False
0009 | Real Female/Creators & Influencers Under 40/Valkyrae,"Valkyrae, adult creator, recognisable likeness from widely known public imagery, high-end digital-creator portrait, recognisable public-facing style, modern studio or lifestyle presentation, clear facial reference, natural skin texture, precise facial structure, refined hair detail, clothed portrait framing, modern wardrobe styling, confident camera-ready expression, cinematic beauty lighting, premium magazine finish, category tag: Real Female/Creator","wrong identity, generic face, altered facial structure, inaccurate hairstyle, age regression, child, teen, underage, distorted eyes, asymmetrical features, plastic skin, bad anatomy, extra fingers, missing fingers, warped clothing, mixed celebrity identity, text, watermark, logo artifacts, low detail, blur",Real Female/Creators & Influencers Under 40,1,False
0010 | Real Female/Creators & Influencers Under 40/Brittany Broski,"Brittany Broski, adult creator, recognisable likeness from widely known public imagery, high-end digital-creator portrait, recognisable public-facing style, modern studio or lifestyle presentation, clear facial reference, natural skin texture, precise facial structure, refined hair detail, clothed portrait framing, modern wardrobe styling, confident camera-ready expression, cinematic beauty lighting, premium magazine finish, category tag: Real Female/Creator","wrong identity, generic face, altered facial structure, inaccurate hairstyle, age regression, child, teen, underage, distorted eyes, asymmetrical features, plastic skin, bad anatomy, extra fingers, missing fingers, warped clothing, mixed celebrity identity, text, watermark, logo artifacts, low detail, blur",Real Female/Creators & Influencers Under 40,1,False
