index,name,prompt,negative_prompt,category,weight,favorite
1,Classic Briefs,"Dress <Subject 1> in classic briefs, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep coverage fashion-catalogue appropriate and garment construction clear.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Underwear and Lingerie | Panty Styles,1.0,False
2,High-Waist Briefs,"Dress <Subject 1> in high-waist briefs, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep coverage fashion-catalogue appropriate and garment construction clear.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Underwear and Lingerie | Panty Styles,1.0,False
3,Full Briefs,"Dress <Subject 1> in full briefs, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep coverage fashion-catalogue appropriate and garment construction clear.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Underwear and Lingerie | Panty Styles,1.0,False
4,French-Cut Briefs,"Dress <Subject 1> in french-cut briefs, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep coverage fashion-catalogue appropriate and garment construction clear.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Underwear and Lingerie | Panty Styles,1.0,False
5,Boyshorts,"Dress <Subject 1> in boyshorts, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep coverage fashion-catalogue appropriate and garment construction clear.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Underwear and Lingerie | Panty Styles,1.0,False
6,Hipster Briefs,"Dress <Subject 1> in hipster briefs, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep coverage fashion-catalogue appropriate and garment construction clear.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Underwear and Lingerie | Panty Styles,1.0,False
7,Bikini Briefs,"Dress <Subject 1> in bikini briefs, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep coverage fashion-catalogue appropriate and garment construction clear.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Underwear and Lingerie | Panty Styles,1.0,False
8,Tanga Briefs,"Dress <Subject 1> in tanga briefs, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep coverage fashion-catalogue appropriate and garment construction clear.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Underwear and Lingerie | Panty Styles,1.0,False
9,Brazilian Briefs,"Dress <Subject 1> in brazilian briefs, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep coverage fashion-catalogue appropriate and garment construction clear.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Underwear and Lingerie | Panty Styles,1.0,False
10,Cheeky Briefs,"Dress <Subject 1> in cheeky briefs, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep coverage fashion-catalogue appropriate and garment construction clear.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Underwear and Lingerie | Panty Styles,1.0,False
11,Cheekini Briefs,"Dress <Subject 1> in cheekini briefs, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep coverage fashion-catalogue appropriate and garment construction clear.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Underwear and Lingerie | Panty Styles,1.0,False
12,Thong,"Dress <Subject 1> in thong, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep coverage fashion-catalogue appropriate and garment construction clear.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Underwear and Lingerie | Panty Styles,1.0,False
13,Mini Thong,"Dress <Subject 1> in mini thong, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep coverage fashion-catalogue appropriate and garment construction clear.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Underwear and Lingerie | Panty Styles,1.0,False
14,G-String,"Dress <Subject 1> in g-string, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep coverage fashion-catalogue appropriate and garment construction clear.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Underwear and Lingerie | Panty Styles,1.0,False
15,V-String,"Dress <Subject 1> in v-string, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep coverage fashion-catalogue appropriate and garment construction clear.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Underwear and Lingerie | Panty Styles,1.0,False
16,Seamless Briefs,"Dress <Subject 1> in seamless briefs, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep coverage fashion-catalogue appropriate and garment construction clear.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Underwear and Lingerie | Panty Styles,1.0,False
17,Laser-Cut Briefs,"Dress <Subject 1> in laser-cut briefs, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep coverage fashion-catalogue appropriate and garment construction clear.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Underwear and Lingerie | Panty Styles,1.0,False
18,Lace Briefs,"Dress <Subject 1> in lace briefs, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep coverage fashion-catalogue appropriate and garment construction clear.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Underwear and Lingerie | Panty Styles,1.0,False
19,Mesh-Panel Briefs,"Dress <Subject 1> in mesh-panel briefs, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep coverage fashion-catalogue appropriate and garment construction clear.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Underwear and Lingerie | Panty Styles,1.0,False
20,Satin Briefs,"Dress <Subject 1> in satin briefs, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep coverage fashion-catalogue appropriate and garment construction clear.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Underwear and Lingerie | Panty Styles,1.0,False
21,High-Leg Briefs,"Dress <Subject 1> in high-leg briefs, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep coverage fashion-catalogue appropriate and garment construction clear.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Underwear and Lingerie | Panty Styles,1.0,False
22,Low-Rise Briefs,"Dress <Subject 1> in low-rise briefs, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep coverage fashion-catalogue appropriate and garment construction clear.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Underwear and Lingerie | Panty Styles,1.0,False
23,Mid-Rise Briefs,"Dress <Subject 1> in mid-rise briefs, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep coverage fashion-catalogue appropriate and garment construction clear.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Underwear and Lingerie | Panty Styles,1.0,False
24,Control Briefs,"Dress <Subject 1> in control briefs, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep coverage fashion-catalogue appropriate and garment construction clear.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Underwear and Lingerie | Panty Styles,1.0,False
25,Garter-Detail Briefs,"Dress <Subject 1> in garter-detail briefs, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep coverage fashion-catalogue appropriate and garment construction clear.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Underwear and Lingerie | Panty Styles,1.0,False
26,Caged-Strap Briefs,"Dress <Subject 1> in caged-strap briefs, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep coverage fashion-catalogue appropriate and garment construction clear.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Underwear and Lingerie | Panty Styles,1.0,False
27,Side-Tie Briefs,"Dress <Subject 1> in side-tie briefs, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep coverage fashion-catalogue appropriate and garment construction clear.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Underwear and Lingerie | Panty Styles,1.0,False
28,Wide-Side Briefs,"Dress <Subject 1> in wide-side briefs, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Keep coverage fashion-catalogue appropriate and garment construction clear.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Underwear and Lingerie | Panty Styles,1.0,False
