name,prompt,negative_prompt,category,weight,favorite
0001 | Unisex/Polished Culture/London Street - Technical Layers / Natural Texture - Day Finish,"adult subject, modern layered streetwear with clean tailoring and practical city accessories, a technical jacket, premium base layer, relaxed trousers and utility accessories, natural textured hair with healthy definition, black, cream and olive palette, soft matte daytime finish, practical restrained accessories, authentic fabric texture, precise construction, natural drape, believable accessories, polished editorial styling","wrong hairstyle, inconsistent hair length, merged hair strands, duplicate accessories, incorrect garment layering, warped clothing, broken seams, broken fasteners, malformed footwear, random logos, misspelled text, poor fit, extra limbs, bad hands, child, teen, underage, watermark, low detail, blur",Unisex/London Street,1,False
0002 | Unisex/Polished Culture/London Street - Technical Layers / Natural Texture - Evening Finish,"adult subject, modern layered streetwear with clean tailoring and practical city accessories, a technical jacket, premium base layer, relaxed trousers and utility accessories, natural textured hair with healthy definition, black, cream and olive palette, richer contrast, polished evening finish and refined statement accessories, authentic fabric texture, precise construction, natural drape, believable accessories, polished editorial styling","wrong hairstyle, inconsistent hair length, merged hair strands, duplicate accessories, incorrect garment layering, warped clothing, broken seams, broken fasteners, malformed footwear, random logos, misspelled text, poor fit, extra limbs, bad hands, child, teen, underage, watermark, low detail, blur",Unisex/London Street,1,False
0003 | Unisex/Polished Culture/London Street - Technical Layers / Short Shag - Day Finish,"adult subject, modern layered streetwear with clean tailoring and practical city accessories, a technical jacket, premium base layer, relaxed trousers and utility accessories, short layered shag with controlled movement, charcoal, cobalt and white palette, soft matte daytime finish, practical restrained accessories, authentic fabric texture, precise construction, natural drape, believable accessories, polished editorial styling","wrong hairstyle, inconsistent hair length, merged hair strands, duplicate accessories, incorrect garment layering, warped clothing, broken seams, broken fasteners, malformed footwear, random logos, misspelled text, poor fit, extra limbs, bad hands, child, teen, underage, watermark, low detail, blur",Unisex/London Street,1,False
0004 | Unisex/Polished Culture/London Street - Technical Layers / Short Shag - Evening Finish,"adult subject, modern layered streetwear with clean tailoring and practical city accessories, a technical jacket, premium base layer, relaxed trousers and utility accessories, short layered shag with controlled movement, charcoal, cobalt and white palette, richer contrast, polished evening finish and refined statement accessories, authentic fabric texture, precise construction, natural drape, believable accessories, polished editorial styling","wrong hairstyle, inconsistent hair length, merged hair strands, duplicate accessories, incorrect garment layering, warped clothing, broken seams, broken fasteners, malformed footwear, random logos, misspelled text, poor fit, extra limbs, bad hands, child, teen, underage, watermark, low detail, blur",Unisex/London Street,1,False
0005 | Unisex/Polished Culture/London Street - Technical Layers / Long Centre Part - Day Finish,"adult subject, modern layered streetwear with clean tailoring and practical city accessories, a technical jacket, premium base layer, relaxed trousers and utility accessories, long centre-parted hair with clean strand detail, brown, stone and gold palette, soft matte daytime finish, practical restrained accessories, authentic fabric texture, precise construction, natural drape, believable accessories, polished editorial styling","wrong hairstyle, inconsistent hair length, merged hair strands, duplicate accessories, incorrect garment layering, warped clothing, broken seams, broken fasteners, malformed footwear, random logos, misspelled text, poor fit, extra limbs, bad hands, child, teen, underage, watermark, low detail, blur",Unisex/London Street,1,False
0006 | Unisex/Polished Culture/London Street - Technical Layers / Long Centre Part - Evening Finish,"adult subject, modern layered streetwear with clean tailoring and practical city accessories, a technical jacket, premium base layer, relaxed trousers and utility accessories, long centre-parted hair with clean strand detail, brown, stone and gold palette, richer contrast, polished evening finish and refined statement accessories, authentic fabric texture, precise construction, natural drape, believable accessories, polished editorial styling","wrong hairstyle, inconsistent hair length, merged hair strands, duplicate accessories, incorrect garment layering, warped clothing, broken seams, broken fasteners, malformed footwear, random logos, misspelled text, poor fit, extra limbs, bad hands, child, teen, underage, watermark, low detail, blur",Unisex/London Street,1,False
0007 | Unisex/Polished Culture/London Street - Technical Layers / Braided Detail - Day Finish,"adult subject, modern layered streetwear with clean tailoring and practical city accessories, a technical jacket, premium base layer, relaxed trousers and utility accessories, clean contemporary braids with precise pattern, black, rust and bronze palette, soft matte daytime finish, practical restrained accessories, authentic fabric texture, precise construction, natural drape, believable accessories, polished editorial styling","wrong hairstyle, inconsistent hair length, merged hair strands, duplicate accessories, incorrect garment layering, warped clothing, broken seams, broken fasteners, malformed footwear, random logos, misspelled text, poor fit, extra limbs, bad hands, child, teen, underage, watermark, low detail, blur",Unisex/London Street,1,False
0008 | Unisex/Polished Culture/London Street - Technical Layers / Braided Detail - Evening Finish,"adult subject, modern layered streetwear with clean tailoring and practical city accessories, a technical jacket, premium base layer, relaxed trousers and utility accessories, clean contemporary braids with precise pattern, black, rust and bronze palette, richer contrast, polished evening finish and refined statement accessories, authentic fabric texture, precise construction, natural drape, believable accessories, polished editorial styling","wrong hairstyle, inconsistent hair length, merged hair strands, duplicate accessories, incorrect garment layering, warped clothing, broken seams, broken fasteners, malformed footwear, random logos, misspelled text, poor fit, extra limbs, bad hands, child, teen, underage, watermark, low detail, blur",Unisex/London Street,1,False
0009 | Unisex/Polished Culture/London Street - Technical Layers / Undercut - Day Finish,"adult subject, modern layered streetwear with clean tailoring and practical city accessories, a technical jacket, premium base layer, relaxed trousers and utility accessories, modern undercut with strong silhouette, black, silver and blue palette, soft matte daytime finish, practical restrained accessories, authentic fabric texture, precise construction, natural drape, believable accessories, polished editorial styling","wrong hairstyle, inconsistent hair length, merged hair strands, duplicate accessories, incorrect garment layering, warped clothing, broken seams, broken fasteners, malformed footwear, random logos, misspelled text, poor fit, extra limbs, bad hands, child, teen, underage, watermark, low detail, blur",Unisex/London Street,1,False
0010 | Unisex/Polished Culture/London Street - Technical Layers / Undercut - Evening Finish,"adult subject, modern layered streetwear with clean tailoring and practical city accessories, a technical jacket, premium base layer, relaxed trousers and utility accessories, modern undercut with strong silhouette, black, silver and blue palette, richer contrast, polished evening finish and refined statement accessories, authentic fabric texture, precise construction, natural drape, believable accessories, polished editorial styling","wrong hairstyle, inconsistent hair length, merged hair strands, duplicate accessories, incorrect garment layering, warped clothing, broken seams, broken fasteners, malformed footwear, random logos, misspelled text, poor fit, extra limbs, bad hands, child, teen, underage, watermark, low detail, blur",Unisex/London Street,1,False
0011 | Unisex/Polished Culture/London Street - Technical Layers / Curly Bob - Day Finish,"adult subject, modern layered streetwear with clean tailoring and practical city accessories, a technical jacket, premium base layer, relaxed trousers and utility accessories, compact curly bob with defined volume, cream, green and tan palette, soft matte daytime finish, practical restrained accessories, authentic fabric texture, precise construction, natural drape, believable accessories, polished editorial styling","wrong hairstyle, inconsistent hair length, merged hair strands, duplicate accessories, incorrect garment layering, warped clothing, broken seams, broken fasteners, malformed footwear, random logos, misspelled text, poor fit, extra limbs, bad hands, child, teen, underage, watermark, low detail, blur",Unisex/London Street,1,False
