name,prompt,negative_prompt,category,weight,favorite
"0001 | United Kingdom/Tower Bridge, London - Dawn","Tower Bridge in London, blue suspension elements, twin stone towers, River Thames, riverside warehouses, at dawn, cool sky, first lights fading, long clean shadows","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0002 | United Kingdom/Tower Bridge, London - Clear Morning","Tower Bridge in London, blue suspension elements, twin stone towers, River Thames, riverside warehouses, on a clear morning, crisp facades, fresh light, reflective windows","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0003 | United Kingdom/Tower Bridge, London - Bright Midday","Tower Bridge in London, blue suspension elements, twin stone towers, River Thames, riverside warehouses, at bright midday, strong geometry, hard-edged shadows, vivid surfaces","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0004 | United Kingdom/Tower Bridge, London - Soft Overcast","Tower Bridge in London, blue suspension elements, twin stone towers, River Thames, riverside warehouses, under soft overcast light, even tones, saturated materials, subdued sky","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0005 | United Kingdom/Tower Bridge, London - Late Afternoon","Tower Bridge in London, blue suspension elements, twin stone towers, River Thames, riverside warehouses, in late afternoon, warm side light, long shadows, glowing stone and glass","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0006 | United Kingdom/Tower Bridge, London - Blue Hour","Tower Bridge in London, blue suspension elements, twin stone towers, River Thames, riverside warehouses, during blue hour, deep cobalt sky, warm windows, streetlights beginning to glow","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0007 | United Kingdom/Tower Bridge, London - After Rain","Tower Bridge in London, blue suspension elements, twin stone towers, River Thames, riverside warehouses, just after rain, wet pavement, mirror-like reflections, clean air","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0008 | United Kingdom/Tower Bridge, London - Night Lights","Tower Bridge in London, blue suspension elements, twin stone towers, River Thames, riverside warehouses, at night, illuminated facades, coloured signs, dark reflective streets","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0009 | United Kingdom/Tower Bridge, London - Quiet Weekend","Tower Bridge in London, blue suspension elements, twin stone towers, River Thames, riverside warehouses, on a quiet early weekend, clear sightlines, calm streets, orderly details","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0010 | United Kingdom/Tower Bridge, London - Storm Clearing","Tower Bridge in London, blue suspension elements, twin stone towers, River Thames, riverside warehouses, as a storm clears, dramatic clouds separating, bright shafts of light, wet surfaces","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0011 | United Kingdom/Notting Hill, London - Dawn","Notting Hill in London, pastel terraced houses, wrought-iron railings, leafy pavement, curved residential street, at dawn, pale sky, soft light revealing carved stone and aged surfaces","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0012 | United Kingdom/Notting Hill, London - Clear Morning","Notting Hill in London, pastel terraced houses, wrought-iron railings, leafy pavement, curved residential street, on a clear morning, crisp masonry, open courtyards, clean architectural detail","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0013 | United Kingdom/Notting Hill, London - Bright Midday","Notting Hill in London, pastel terraced houses, wrought-iron railings, leafy pavement, curved residential street, at bright midday, strong shadows beneath arches and balconies","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0014 | United Kingdom/Notting Hill, London - Soft Overcast","Notting Hill in London, pastel terraced houses, wrought-iron railings, leafy pavement, curved residential street, under soft overcast light, weathered textures evenly visible","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0015 | United Kingdom/Notting Hill, London - Late Afternoon","Notting Hill in London, pastel terraced houses, wrought-iron railings, leafy pavement, curved residential street, in late afternoon, warm light grazing stonework, long shadows across paving","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0016 | United Kingdom/Notting Hill, London - Blue Hour","Notting Hill in London, pastel terraced houses, wrought-iron railings, leafy pavement, curved residential street, during blue hour, lanterns and windows glowing against deepening sky","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0017 | United Kingdom/Notting Hill, London - After Rain","Notting Hill in London, pastel terraced houses, wrought-iron railings, leafy pavement, curved residential street, just after rain, darkened stone, reflective paving, fresh colour in old facades","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0018 | United Kingdom/Notting Hill, London - Night Illumination","Notting Hill in London, pastel terraced houses, wrought-iron railings, leafy pavement, curved residential street, at night, carefully lit monuments, dark sky, warm pools of light","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0019 | United Kingdom/Notting Hill, London - Quiet Morning","Notting Hill in London, pastel terraced houses, wrought-iron railings, leafy pavement, curved residential street, during a quiet early morning, uncluttered lanes, still courtyards, clear geometry","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0020 | United Kingdom/Notting Hill, London - Storm Clearing","Notting Hill in London, pastel terraced houses, wrought-iron railings, leafy pavement, curved residential street, as clouds break after a storm, bright light striking towers and rooftops","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0021 | United Kingdom/Piccadilly Circus, London - Dawn","Piccadilly Circus in London, curved digital screens, Shaftesbury Memorial Fountain, red buses, stone commercial facades, at dawn, cool sky, first lights fading, long clean shadows","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0022 | United Kingdom/Piccadilly Circus, London - Clear Morning","Piccadilly Circus in London, curved digital screens, Shaftesbury Memorial Fountain, red buses, stone commercial facades, on a clear morning, crisp facades, fresh light, reflective windows","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0023 | United Kingdom/Piccadilly Circus, London - Bright Midday","Piccadilly Circus in London, curved digital screens, Shaftesbury Memorial Fountain, red buses, stone commercial facades, at bright midday, strong geometry, hard-edged shadows, vivid surfaces","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0024 | United Kingdom/Piccadilly Circus, London - Soft Overcast","Piccadilly Circus in London, curved digital screens, Shaftesbury Memorial Fountain, red buses, stone commercial facades, under soft overcast light, even tones, saturated materials, subdued sky","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0025 | United Kingdom/Piccadilly Circus, London - Late Afternoon","Piccadilly Circus in London, curved digital screens, Shaftesbury Memorial Fountain, red buses, stone commercial facades, in late afternoon, warm side light, long shadows, glowing stone and glass","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0026 | United Kingdom/Piccadilly Circus, London - Blue Hour","Piccadilly Circus in London, curved digital screens, Shaftesbury Memorial Fountain, red buses, stone commercial facades, during blue hour, deep cobalt sky, warm windows, streetlights beginning to glow","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0027 | United Kingdom/Piccadilly Circus, London - After Rain","Piccadilly Circus in London, curved digital screens, Shaftesbury Memorial Fountain, red buses, stone commercial facades, just after rain, wet pavement, mirror-like reflections, clean air","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0028 | United Kingdom/Piccadilly Circus, London - Night Lights","Piccadilly Circus in London, curved digital screens, Shaftesbury Memorial Fountain, red buses, stone commercial facades, at night, illuminated facades, coloured signs, dark reflective streets","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0029 | United Kingdom/Piccadilly Circus, London - Quiet Weekend","Piccadilly Circus in London, curved digital screens, Shaftesbury Memorial Fountain, red buses, stone commercial facades, on a quiet early weekend, clear sightlines, calm streets, orderly details","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0030 | United Kingdom/Piccadilly Circus, London - Storm Clearing","Piccadilly Circus in London, curved digital screens, Shaftesbury Memorial Fountain, red buses, stone commercial facades, as a storm clears, dramatic clouds separating, bright shafts of light, wet surfaces","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United Kingdom,1.0,False
"0031 | United States/Times Square, New York - Dawn","Times Square in New York, towering digital billboards, dense theatre facades, broad pedestrian plazas, yellow taxis, at dawn, cool sky, first lights fading, long clean shadows","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United States,1.0,False
"0032 | United States/Times Square, New York - Clear Morning","Times Square in New York, towering digital billboards, dense theatre facades, broad pedestrian plazas, yellow taxis, on a clear morning, crisp facades, fresh light, reflective windows","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United States,1.0,False
"0033 | United States/Times Square, New York - Bright Midday","Times Square in New York, towering digital billboards, dense theatre facades, broad pedestrian plazas, yellow taxis, at bright midday, strong geometry, hard-edged shadows, vivid surfaces","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United States,1.0,False
"0034 | United States/Times Square, New York - Soft Overcast","Times Square in New York, towering digital billboards, dense theatre facades, broad pedestrian plazas, yellow taxis, under soft overcast light, even tones, saturated materials, subdued sky","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United States,1.0,False
"0035 | United States/Times Square, New York - Late Afternoon","Times Square in New York, towering digital billboards, dense theatre facades, broad pedestrian plazas, yellow taxis, in late afternoon, warm side light, long shadows, glowing stone and glass","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United States,1.0,False
"0036 | United States/Times Square, New York - Blue Hour","Times Square in New York, towering digital billboards, dense theatre facades, broad pedestrian plazas, yellow taxis, during blue hour, deep cobalt sky, warm windows, streetlights beginning to glow","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United States,1.0,False
"0037 | United States/Times Square, New York - After Rain","Times Square in New York, towering digital billboards, dense theatre facades, broad pedestrian plazas, yellow taxis, just after rain, wet pavement, mirror-like reflections, clean air","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United States,1.0,False
"0038 | United States/Times Square, New York - Night Lights","Times Square in New York, towering digital billboards, dense theatre facades, broad pedestrian plazas, yellow taxis, at night, illuminated facades, coloured signs, dark reflective streets","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United States,1.0,False
"0039 | United States/Times Square, New York - Quiet Weekend","Times Square in New York, towering digital billboards, dense theatre facades, broad pedestrian plazas, yellow taxis, on a quiet early weekend, clear sightlines, calm streets, orderly details","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United States,1.0,False
"0040 | United States/Times Square, New York - Storm Clearing","Times Square in New York, towering digital billboards, dense theatre facades, broad pedestrian plazas, yellow taxis, as a storm clears, dramatic clouds separating, bright shafts of light, wet surfaces","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United States,1.0,False
"0041 | United States/DUMBO And Brooklyn Bridge, New York - Dawn","DUMBO in Brooklyn, Manhattan Bridge framed between brick warehouses, cobbled street, distant skyline, at dawn, cool sky, first lights fading, long clean shadows","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United States,1.0,False
"0042 | United States/DUMBO And Brooklyn Bridge, New York - Clear Morning","DUMBO in Brooklyn, Manhattan Bridge framed between brick warehouses, cobbled street, distant skyline, on a clear morning, crisp facades, fresh light, reflective windows","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United States,1.0,False
"0043 | United States/DUMBO And Brooklyn Bridge, New York - Bright Midday","DUMBO in Brooklyn, Manhattan Bridge framed between brick warehouses, cobbled street, distant skyline, at bright midday, strong geometry, hard-edged shadows, vivid surfaces","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United States,1.0,False
"0044 | United States/DUMBO And Brooklyn Bridge, New York - Soft Overcast","DUMBO in Brooklyn, Manhattan Bridge framed between brick warehouses, cobbled street, distant skyline, under soft overcast light, even tones, saturated materials, subdued sky","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",United States,1.0,False
