name,prompt,negative_prompt,category,weight,favorite
"0001 | Australia/Flinders Street Station, Melbourne - Dawn","Flinders Street Station at the corner of Swanston and Flinders Streets, domed clocks, ochre facade, tram tracks, Federation Square across the intersection, at dawn, cool sky, first lights fading, long clean shadows","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",Australia,1.0,False
"0002 | Australia/Flinders Street Station, Melbourne - Clear Morning","Flinders Street Station at the corner of Swanston and Flinders Streets, domed clocks, ochre facade, tram tracks, Federation Square across the intersection, on a clear morning, crisp facades, fresh light, reflective windows","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",Australia,1.0,False
"0003 | Australia/Flinders Street Station, Melbourne - Bright Midday","Flinders Street Station at the corner of Swanston and Flinders Streets, domed clocks, ochre facade, tram tracks, Federation Square across the intersection, at bright midday, strong geometry, hard-edged shadows, vivid surfaces","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",Australia,1.0,False
"0004 | Australia/Flinders Street Station, Melbourne - Soft Overcast","Flinders Street Station at the corner of Swanston and Flinders Streets, domed clocks, ochre facade, tram tracks, Federation Square across the intersection, under soft overcast light, even tones, saturated materials, subdued sky","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",Australia,1.0,False
"0005 | Australia/Flinders Street Station, Melbourne - Late Afternoon","Flinders Street Station at the corner of Swanston and Flinders Streets, domed clocks, ochre facade, tram tracks, Federation Square across the intersection, in late afternoon, warm side light, long shadows, glowing stone and glass","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",Australia,1.0,False
"0006 | Australia/Flinders Street Station, Melbourne - Blue Hour","Flinders Street Station at the corner of Swanston and Flinders Streets, domed clocks, ochre facade, tram tracks, Federation Square across the intersection, during blue hour, deep cobalt sky, warm windows, streetlights beginning to glow","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",Australia,1.0,False
"0007 | Australia/Flinders Street Station, Melbourne - After Rain","Flinders Street Station at the corner of Swanston and Flinders Streets, domed clocks, ochre facade, tram tracks, Federation Square across the intersection, just after rain, wet pavement, mirror-like reflections, clean air","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",Australia,1.0,False
"0008 | Australia/Flinders Street Station, Melbourne - Night Lights","Flinders Street Station at the corner of Swanston and Flinders Streets, domed clocks, ochre facade, tram tracks, Federation Square across the intersection, at night, illuminated facades, coloured signs, dark reflective streets","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",Australia,1.0,False
"0009 | Australia/Flinders Street Station, Melbourne - Quiet Weekend","Flinders Street Station at the corner of Swanston and Flinders Streets, domed clocks, ochre facade, tram tracks, Federation Square across the intersection, on a quiet early weekend, clear sightlines, calm streets, orderly details","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",Australia,1.0,False
"0010 | Australia/Flinders Street Station, Melbourne - Storm Clearing","Flinders Street Station at the corner of Swanston and Flinders Streets, domed clocks, ochre facade, tram tracks, Federation Square across the intersection, as a storm clears, dramatic clouds separating, bright shafts of light, wet surfaces","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",Australia,1.0,False
"0011 | Australia/Hosier Lane, Melbourne - Dawn","Hosier Lane in central Melbourne, layered street art, narrow bluestone lane, fire escapes, paint-covered doorways, wet cobbles, at dawn, cool sky, first lights fading, long clean shadows","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",Australia,1.0,False
"0012 | Australia/Hosier Lane, Melbourne - Clear Morning","Hosier Lane in central Melbourne, layered street art, narrow bluestone lane, fire escapes, paint-covered doorways, wet cobbles, on a clear morning, crisp facades, fresh light, reflective windows","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",Australia,1.0,False
"0013 | Australia/Hosier Lane, Melbourne - Bright Midday","Hosier Lane in central Melbourne, layered street art, narrow bluestone lane, fire escapes, paint-covered doorways, wet cobbles, at bright midday, strong geometry, hard-edged shadows, vivid surfaces","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",Australia,1.0,False
"0014 | Australia/Hosier Lane, Melbourne - Soft Overcast","Hosier Lane in central Melbourne, layered street art, narrow bluestone lane, fire escapes, paint-covered doorways, wet cobbles, under soft overcast light, even tones, saturated materials, subdued sky","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",Australia,1.0,False
"0015 | Australia/Hosier Lane, Melbourne - Late Afternoon","Hosier Lane in central Melbourne, layered street art, narrow bluestone lane, fire escapes, paint-covered doorways, wet cobbles, in late afternoon, warm side light, long shadows, glowing stone and glass","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",Australia,1.0,False
"0016 | Australia/Hosier Lane, Melbourne - Blue Hour","Hosier Lane in central Melbourne, layered street art, narrow bluestone lane, fire escapes, paint-covered doorways, wet cobbles, during blue hour, deep cobalt sky, warm windows, streetlights beginning to glow","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",Australia,1.0,False
"0017 | Australia/Hosier Lane, Melbourne - After Rain","Hosier Lane in central Melbourne, layered street art, narrow bluestone lane, fire escapes, paint-covered doorways, wet cobbles, just after rain, wet pavement, mirror-like reflections, clean air","incorrect landmark geometry, generic substitute architecture, warped signage, invented text, floating structures, impossible perspective, duplicated buildings, empty featureless setting, low detail, blur, watermark",Australia,1.0,False
