index,name,prompt,negative_prompt,category,weight,favorite
1,Short Round Nails,"Style <Subject 1>'s nails with short round nails, keeping nail length, shape, color, and decoration consistent on both hands.","low quality, blurry, malformed hands, extra fingers, missing fingers, fused fingers, changing nail color, mismatched nail length, warped manicure, text, watermark",Nails | Shapes and Lengths,1.0,False
2,Short Oval Nails,"Style <Subject 1>'s nails with short oval nails, keeping nail length, shape, color, and decoration consistent on both hands.","low quality, blurry, malformed hands, extra fingers, missing fingers, fused fingers, changing nail color, mismatched nail length, warped manicure, text, watermark",Nails | Shapes and Lengths,1.0,False
3,Short Square Nails,"Style <Subject 1>'s nails with short square nails, keeping nail length, shape, color, and decoration consistent on both hands.","low quality, blurry, malformed hands, extra fingers, missing fingers, fused fingers, changing nail color, mismatched nail length, warped manicure, text, watermark",Nails | Shapes and Lengths,1.0,False
4,Short Squoval Nails,"Style <Subject 1>'s nails with short squoval nails, keeping nail length, shape, color, and decoration consistent on both hands.","low quality, blurry, malformed hands, extra fingers, missing fingers, fused fingers, changing nail color, mismatched nail length, warped manicure, text, watermark",Nails | Shapes and Lengths,1.0,False
5,Short Almond Nails,"Style <Subject 1>'s nails with short almond nails, keeping nail length, shape, color, and decoration consistent on both hands.","low quality, blurry, malformed hands, extra fingers, missing fingers, fused fingers, changing nail color, mismatched nail length, warped manicure, text, watermark",Nails | Shapes and Lengths,1.0,False
6,Short Coffin Nails,"Style <Subject 1>'s nails with short coffin nails, keeping nail length, shape, color, and decoration consistent on both hands.","low quality, blurry, malformed hands, extra fingers, missing fingers, fused fingers, changing nail color, mismatched nail length, warped manicure, text, watermark",Nails | Shapes and Lengths,1.0,False
7,Short Stiletto Nails,"Style <Subject 1>'s nails with short stiletto nails, keeping nail length, shape, color, and decoration consistent on both hands.","low quality, blurry, malformed hands, extra fingers, missing fingers, fused fingers, changing nail color, mismatched nail length, warped manicure, text, watermark",Nails | Shapes and Lengths,1.0,False
8,Medium Round Nails,"Style <Subject 1>'s nails with medium round nails, keeping nail length, shape, color, and decoration consistent on both hands.","low quality, blurry, malformed hands, extra fingers, missing fingers, fused fingers, changing nail color, mismatched nail length, warped manicure, text, watermark",Nails | Shapes and Lengths,1.0,False
9,Medium Oval Nails,"Style <Subject 1>'s nails with medium oval nails, keeping nail length, shape, color, and decoration consistent on both hands.","low quality, blurry, malformed hands, extra fingers, missing fingers, fused fingers, changing nail color, mismatched nail length, warped manicure, text, watermark",Nails | Shapes and Lengths,1.0,False
10,Medium Square Nails,"Style <Subject 1>'s nails with medium square nails, keeping nail length, shape, color, and decoration consistent on both hands.","low quality, blurry, malformed hands, extra fingers, missing fingers, fused fingers, changing nail color, mismatched nail length, warped manicure, text, watermark",Nails | Shapes and Lengths,1.0,False
11,Medium Squoval Nails,"Style <Subject 1>'s nails with medium squoval nails, keeping nail length, shape, color, and decoration consistent on both hands.","low quality, blurry, malformed hands, extra fingers, missing fingers, fused fingers, changing nail color, mismatched nail length, warped manicure, text, watermark",Nails | Shapes and Lengths,1.0,False
12,Medium Almond Nails,"Style <Subject 1>'s nails with medium almond nails, keeping nail length, shape, color, and decoration consistent on both hands.","low quality, blurry, malformed hands, extra fingers, missing fingers, fused fingers, changing nail color, mismatched nail length, warped manicure, text, watermark",Nails | Shapes and Lengths,1.0,False
13,Medium Coffin Nails,"Style <Subject 1>'s nails with medium coffin nails, keeping nail length, shape, color, and decoration consistent on both hands.","low quality, blurry, malformed hands, extra fingers, missing fingers, fused fingers, changing nail color, mismatched nail length, warped manicure, text, watermark",Nails | Shapes and Lengths,1.0,False
