name,prompt,negative_prompt,category,weight,favorite
5601 | Pose/All Fours/Tabletop Neutral/Neutral Tabletop — exactly four contact points on the support plane: left palm — spine neutral,"exactly four contact points on the support plane: left palm, right palm, left knee, and right knee; palms beneath shoulders, knees beneath hips, elbows straight, torso elevated; spine neutral, head aligned with the spine, gaze directed downward; clear joint alignment; distinct limb separation","standing posture, upright kneeling, lying on the stomach, chest touching the support plane, abdomen touching the support plane, forearms planted, elbows collapsed, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/All Fours/Tabletop Neutral,1,False
5602 | Pose/All Fours/Tabletop Neutral/Neutral Tabletop — exactly four contact points on the support plane: left palm — spine neutral,"exactly four contact points on the support plane: left palm, right palm, left knee, and right knee; palms beneath shoulders, knees beneath hips, elbows straight, torso elevated; spine neutral, chin slightly lifted, neck long; clear joint alignment; distinct limb separation","standing posture, upright kneeling, lying on the stomach, chest touching the support plane, abdomen touching the support plane, forearms planted, elbows collapsed, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/All Fours/Tabletop Neutral,1,False
5603 | Pose/All Fours/Tabletop Neutral/Neutral Tabletop — exactly four contact points on the support plane: left palm — spine neutral,"exactly four contact points on the support plane: left palm, right palm, left knee, and right knee; palms beneath shoulders, knees beneath hips, elbows straight, torso elevated; spine neutral, chin slightly tucked, neck long; clear joint alignment; distinct limb separation","standing posture, upright kneeling, lying on the stomach, chest touching the support plane, abdomen touching the support plane, forearms planted, elbows collapsed, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/All Fours/Tabletop Neutral,1,False
5604 | Pose/All Fours/Tabletop Neutral/Neutral Tabletop — exactly four contact points on the support plane: left palm — upper back gently rounded,"exactly four contact points on the support plane: left palm, right palm, left knee, and right knee; palms beneath shoulders, knees beneath hips, elbows straight, torso elevated; upper back gently rounded, pelvis slightly tucked; clear joint alignment; distinct limb separation","standing posture, upright kneeling, lying on the stomach, chest touching the support plane, abdomen touching the support plane, forearms planted, elbows collapsed, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/All Fours/Tabletop Neutral,1,False
5605 | Pose/All Fours/Tabletop Neutral/Neutral Tabletop — exactly four contact points on the support plane: left palm — upper back gently extended,"exactly four contact points on the support plane: left palm, right palm, left knee, and right knee; palms beneath shoulders, knees beneath hips, elbows straight, torso elevated; upper back gently extended, pelvis slightly tipped forward; clear joint alignment; distinct limb separation","standing posture, upright kneeling, lying on the stomach, chest touching the support plane, abdomen touching the support plane, forearms planted, elbows collapsed, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/All Fours/Tabletop Neutral,1,False
5606 | Pose/All Fours/Tabletop Neutral/Neutral Tabletop — exactly four contact points on the support plane: left palm — ribcage rotated slightly left while both knees remain planted,"exactly four contact points on the support plane: left palm, right palm, left knee, and right knee; palms beneath shoulders, knees beneath hips, elbows straight, torso elevated; ribcage rotated slightly left while both knees remain planted; clear joint alignment; distinct limb separation","standing posture, upright kneeling, lying on the stomach, chest touching the support plane, abdomen touching the support plane, forearms planted, elbows collapsed, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/All Fours/Tabletop Neutral,1,False
5607 | Pose/All Fours/Tabletop Neutral/Neutral Tabletop — exactly four contact points on the support plane: left palm — ribcage rotated slightly right while both knees remain planted,"exactly four contact points on the support plane: left palm, right palm, left knee, and right knee; palms beneath shoulders, knees beneath hips, elbows straight, torso elevated; ribcage rotated slightly right while both knees remain planted; clear joint alignment; distinct limb separation","standing posture, upright kneeling, lying on the stomach, chest touching the support plane, abdomen touching the support plane, forearms planted, elbows collapsed, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/All Fours/Tabletop Neutral,1,False
5608 | Pose/All Fours/Tabletop Neutral/Neutral Tabletop — exactly four contact points on the support plane: left palm — weight distributed evenly across both palms and both knees,"exactly four contact points on the support plane: left palm, right palm, left knee, and right knee; palms beneath shoulders, knees beneath hips, elbows straight, torso elevated; weight distributed evenly across both palms and both knees; clear joint alignment; distinct limb separation","standing posture, upright kneeling, lying on the stomach, chest touching the support plane, abdomen touching the support plane, forearms planted, elbows collapsed, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/All Fours/Tabletop Neutral,1,False
5609 | Pose/All Fours/Tabletop Neutral/Neutral Tabletop — exactly four contact points on the support plane: left palm — slightly more weight through both palms while both knees remain planted,"exactly four contact points on the support plane: left palm, right palm, left knee, and right knee; palms beneath shoulders, knees beneath hips, elbows straight, torso elevated; slightly more weight through both palms while both knees remain planted; clear joint alignment; distinct limb separation","standing posture, upright kneeling, lying on the stomach, chest touching the support plane, abdomen touching the support plane, forearms planted, elbows collapsed, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/All Fours/Tabletop Neutral,1,False
5610 | Pose/All Fours/Tabletop Neutral/Neutral Tabletop — exactly four contact points on the support plane: left palm — slightly more weight through both knees while both palms remain planted,"exactly four contact points on the support plane: left palm, right palm, left knee, and right knee; palms beneath shoulders, knees beneath hips, elbows straight, torso elevated; slightly more weight through both knees while both palms remain planted; clear joint alignment; distinct limb separation","standing posture, upright kneeling, lying on the stomach, chest touching the support plane, abdomen touching the support plane, forearms planted, elbows collapsed, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/All Fours/Tabletop Neutral,1,False
