name,prompt,negative_prompt,category,weight,favorite
0001 | Pose/Standing/Arms Extended/Arms Extended — feet hip-width apart — head level,"feet hip-width apart, both arms extended horizontally to the sides, palms downward; head level, chin neutral, shoulders level; clear joint alignment; distinct limb separation","arms resting beside the torso, arms crossed, hands behind the back, seated posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Arms Extended,1,False
0002 | Pose/Standing/Arms Extended/Arms Extended — feet hip-width apart — chin slightly lowered,"feet hip-width apart, both arms extended horizontally to the sides, palms downward; chin slightly lowered, neck lengthened, shoulders level; clear joint alignment; distinct limb separation","arms resting beside the torso, arms crossed, hands behind the back, seated posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Arms Extended,1,False
0003 | Pose/Standing/Arms Extended/Arms Extended — feet hip-width apart — chin slightly raised,"feet hip-width apart, both arms extended horizontally to the sides, palms downward; chin slightly raised, neck lengthened, shoulders level; clear joint alignment; distinct limb separation","arms resting beside the torso, arms crossed, hands behind the back, seated posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Arms Extended,1,False
0004 | Pose/Standing/Arms Extended/Arms Extended — feet hip-width apart — head tilted slightly left,"feet hip-width apart, both arms extended horizontally to the sides, palms downward; head tilted slightly left, shoulders level; clear joint alignment; distinct limb separation","arms resting beside the torso, arms crossed, hands behind the back, seated posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Arms Extended,1,False
0005 | Pose/Standing/Arms Extended/Arms Extended — feet hip-width apart — head tilted slightly right,"feet hip-width apart, both arms extended horizontally to the sides, palms downward; head tilted slightly right, shoulders level; clear joint alignment; distinct limb separation","arms resting beside the torso, arms crossed, hands behind the back, seated posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Arms Extended,1,False
0006 | Pose/Standing/Arms Extended/Arms Extended — feet hip-width apart — head rotated slightly left,"feet hip-width apart, both arms extended horizontally to the sides, palms downward; head rotated slightly left, ribcage facing forward; clear joint alignment; distinct limb separation","arms resting beside the torso, arms crossed, hands behind the back, seated posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Arms Extended,1,False
0007 | Pose/Standing/Arms Extended/Arms Extended — feet hip-width apart — head rotated slightly right,"feet hip-width apart, both arms extended horizontally to the sides, palms downward; head rotated slightly right, ribcage facing forward; clear joint alignment; distinct limb separation","arms resting beside the torso, arms crossed, hands behind the back, seated posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Arms Extended,1,False
0008 | Pose/Standing/Arms Extended/Arms Extended — feet hip-width apart — left shoulder slightly higher than the right,"feet hip-width apart, both arms extended horizontally to the sides, palms downward; left shoulder slightly higher than the right; clear joint alignment; distinct limb separation","arms resting beside the torso, arms crossed, hands behind the back, seated posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Arms Extended,1,False
0009 | Pose/Standing/Arms Extended/Arms Extended — feet hip-width apart — right shoulder slightly higher than the left,"feet hip-width apart, both arms extended horizontally to the sides, palms downward; right shoulder slightly higher than the left; clear joint alignment; distinct limb separation","arms resting beside the torso, arms crossed, hands behind the back, seated posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Arms Extended,1,False
0010 | Pose/Standing/Arms Extended/Arms Extended — feet hip-width apart — shoulders gently drawn back,"feet hip-width apart, both arms extended horizontally to the sides, palms downward; shoulders gently drawn back, chest neutral; clear joint alignment; distinct limb separation","arms resting beside the torso, arms crossed, hands behind the back, seated posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Arms Extended,1,False
