name,prompt,negative_prompt,category,weight,favorite
0001 | Pose/Standing/Tiptoe Balance/Tiptoe Balance — both heels raised — head level,"both heels raised, weight supported through both forefeet, knees straight; head level, chin neutral, gaze fixed forward; clear joint alignment; distinct limb separation","heels fully grounded, seated posture, kneeling posture, lying posture, impossible floating feet, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Tiptoe Balance,1,False
0002 | Pose/Standing/Tiptoe Balance/Tiptoe Balance — both heels raised — chin slightly lowered,"both heels raised, weight supported through both forefeet, knees straight; chin slightly lowered, gaze fixed downward; clear joint alignment; distinct limb separation","heels fully grounded, seated posture, kneeling posture, lying posture, impossible floating feet, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Tiptoe Balance,1,False
0003 | Pose/Standing/Tiptoe Balance/Tiptoe Balance — both heels raised — chin slightly raised,"both heels raised, weight supported through both forefeet, knees straight; chin slightly raised, gaze fixed upward; clear joint alignment; distinct limb separation","heels fully grounded, seated posture, kneeling posture, lying posture, impossible floating feet, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Tiptoe Balance,1,False
0004 | Pose/Standing/Tiptoe Balance/Tiptoe Balance — both heels raised — head rotated slightly left,"both heels raised, weight supported through both forefeet, knees straight; head rotated slightly left, balance maintained; clear joint alignment; distinct limb separation","heels fully grounded, seated posture, kneeling posture, lying posture, impossible floating feet, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Tiptoe Balance,1,False
0005 | Pose/Standing/Tiptoe Balance/Tiptoe Balance — both heels raised — head rotated slightly right,"both heels raised, weight supported through both forefeet, knees straight; head rotated slightly right, balance maintained; clear joint alignment; distinct limb separation","heels fully grounded, seated posture, kneeling posture, lying posture, impossible floating feet, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Tiptoe Balance,1,False
0006 | Pose/Standing/Tiptoe Balance/Tiptoe Balance — both heels raised — arms held symmetrically for balance,"both heels raised, weight supported through both forefeet, knees straight; arms held symmetrically for balance; clear joint alignment; distinct limb separation","heels fully grounded, seated posture, kneeling posture, lying posture, impossible floating feet, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Tiptoe Balance,1,False
0007 | Pose/Standing/Tiptoe Balance/Tiptoe Balance — both heels raised — arms held asymmetrically for balance,"both heels raised, weight supported through both forefeet, knees straight; arms held asymmetrically for balance; clear joint alignment; distinct limb separation","heels fully grounded, seated posture, kneeling posture, lying posture, impossible floating feet, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Tiptoe Balance,1,False
0008 | Pose/Standing/Tiptoe Balance/Tiptoe Balance — both heels raised — shoulders level,"both heels raised, weight supported through both forefeet, knees straight; shoulders level, ribcage centred over the supporting limb; clear joint alignment; distinct limb separation","heels fully grounded, seated posture, kneeling posture, lying posture, impossible floating feet, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Tiptoe Balance,1,False
0009 | Pose/Standing/Tiptoe Balance/Tiptoe Balance — both heels raised — left shoulder slightly higher,"both heels raised, weight supported through both forefeet, knees straight; left shoulder slightly higher, pelvis counterbalanced; clear joint alignment; distinct limb separation","heels fully grounded, seated posture, kneeling posture, lying posture, impossible floating feet, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Tiptoe Balance,1,False
0010 | Pose/Standing/Tiptoe Balance/Tiptoe Balance — both heels raised — right shoulder slightly higher,"both heels raised, weight supported through both forefeet, knees straight; right shoulder slightly higher, pelvis counterbalanced; clear joint alignment; distinct limb separation","heels fully grounded, seated posture, kneeling posture, lying posture, impossible floating feet, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Tiptoe Balance,1,False
0011 | Pose/Standing/Tiptoe Balance/Tiptoe Balance — both heels raised — ribcage rotated slightly left,"both heels raised, weight supported through both forefeet, knees straight; ribcage rotated slightly left, supporting limb stable; clear joint alignment; distinct limb separation","heels fully grounded, seated posture, kneeling posture, lying posture, impossible floating feet, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Tiptoe Balance,1,False
0012 | Pose/Standing/Tiptoe Balance/Tiptoe Balance — both heels raised — ribcage rotated slightly right,"both heels raised, weight supported through both forefeet, knees straight; ribcage rotated slightly right, supporting limb stable; clear joint alignment; distinct limb separation","heels fully grounded, seated posture, kneeling posture, lying posture, impossible floating feet, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Tiptoe Balance,1,False
0013 | Pose/Standing/Tiptoe Balance/Tiptoe Balance — both heels raised — torso inclined slightly forward,"both heels raised, weight supported through both forefeet, knees straight; torso inclined slightly forward, supporting limb stable; clear joint alignment; distinct limb separation","heels fully grounded, seated posture, kneeling posture, lying posture, impossible floating feet, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Tiptoe Balance,1,False
0014 | Pose/Standing/Tiptoe Balance/Tiptoe Balance — both heels raised — torso inclined slightly backward,"both heels raised, weight supported through both forefeet, knees straight; torso inclined slightly backward, supporting limb stable; clear joint alignment; distinct limb separation","heels fully grounded, seated posture, kneeling posture, lying posture, impossible floating feet, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Tiptoe Balance,1,False
0015 | Pose/Standing/Tiptoe Balance/Tiptoe Balance — both heels raised — pelvis shifted slightly left,"both heels raised, weight supported through both forefeet, knees straight; pelvis shifted slightly left, supporting limb stable; clear joint alignment; distinct limb separation","heels fully grounded, seated posture, kneeling posture, lying posture, impossible floating feet, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Tiptoe Balance,1,False
0016 | Pose/Standing/Tiptoe Balance/Tiptoe Balance — both heels raised — pelvis shifted slightly right,"both heels raised, weight supported through both forefeet, knees straight; pelvis shifted slightly right, supporting limb stable; clear joint alignment; distinct limb separation","heels fully grounded, seated posture, kneeling posture, lying posture, impossible floating feet, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Tiptoe Balance,1,False
0017 | Pose/Standing/Tiptoe Balance/Tiptoe Balance — both heels raised — spine long and vertical,"both heels raised, weight supported through both forefeet, knees straight; spine long and vertical; clear joint alignment; distinct limb separation","heels fully grounded, seated posture, kneeling posture, lying posture, impossible floating feet, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Tiptoe Balance,1,False
0018 | Pose/Standing/Tiptoe Balance/Tiptoe Balance — both heels raised — upper back gently rounded,"both heels raised, weight supported through both forefeet, knees straight; upper back gently rounded; clear joint alignment; distinct limb separation","heels fully grounded, seated posture, kneeling posture, lying posture, impossible floating feet, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Tiptoe Balance,1,False
0019 | Pose/Standing/Tiptoe Balance/Tiptoe Balance — both heels raised — upper back gently extended,"both heels raised, weight supported through both forefeet, knees straight; upper back gently extended; clear joint alignment; distinct limb separation","heels fully grounded, seated posture, kneeling posture, lying posture, impossible floating feet, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Tiptoe Balance,1,False
0020 | Pose/Standing/Tiptoe Balance/Tiptoe Balance — both heels raised — head aligned with the spine,"both heels raised, weight supported through both forefeet, knees straight; head aligned with the spine; clear joint alignment; distinct limb separation","heels fully grounded, seated posture, kneeling posture, lying posture, impossible floating feet, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Tiptoe Balance,1,False
0021 | Pose/Standing/Tiptoe Balance/Tiptoe Balance — both heels raised — head level,"both heels raised, weight supported through both forefeet, knees softly bent; head level, chin neutral, gaze fixed forward; clear joint alignment; distinct limb separation","heels fully grounded, seated posture, kneeling posture, lying posture, impossible floating feet, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Tiptoe Balance,1,False
0022 | Pose/Standing/Tiptoe Balance/Tiptoe Balance — both heels raised — chin slightly lowered,"both heels raised, weight supported through both forefeet, knees softly bent; chin slightly lowered, gaze fixed downward; clear joint alignment; distinct limb separation","heels fully grounded, seated posture, kneeling posture, lying posture, impossible floating feet, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Tiptoe Balance,1,False
0023 | Pose/Standing/Tiptoe Balance/Tiptoe Balance — both heels raised — chin slightly raised,"both heels raised, weight supported through both forefeet, knees softly bent; chin slightly raised, gaze fixed upward; clear joint alignment; distinct limb separation","heels fully grounded, seated posture, kneeling posture, lying posture, impossible floating feet, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Tiptoe Balance,1,False
0024 | Pose/Standing/Tiptoe Balance/Tiptoe Balance — both heels raised — head rotated slightly left,"both heels raised, weight supported through both forefeet, knees softly bent; head rotated slightly left, balance maintained; clear joint alignment; distinct limb separation","heels fully grounded, seated posture, kneeling posture, lying posture, impossible floating feet, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Tiptoe Balance,1,False
0025 | Pose/Standing/Tiptoe Balance/Tiptoe Balance — both heels raised — head rotated slightly right,"both heels raised, weight supported through both forefeet, knees softly bent; head rotated slightly right, balance maintained; clear joint alignment; distinct limb separation","heels fully grounded, seated posture, kneeling posture, lying posture, impossible floating feet, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Tiptoe Balance,1,False
0026 | Pose/Standing/Tiptoe Balance/Tiptoe Balance — both heels raised — arms held symmetrically for balance,"both heels raised, weight supported through both forefeet, knees softly bent; arms held symmetrically for balance; clear joint alignment; distinct limb separation","heels fully grounded, seated posture, kneeling posture, lying posture, impossible floating feet, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Tiptoe Balance,1,False
0027 | Pose/Standing/Tiptoe Balance/Tiptoe Balance — both heels raised — arms held asymmetrically for balance,"both heels raised, weight supported through both forefeet, knees softly bent; arms held asymmetrically for balance; clear joint alignment; distinct limb separation","heels fully grounded, seated posture, kneeling posture, lying posture, impossible floating feet, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Tiptoe Balance,1,False
0028 | Pose/Standing/Tiptoe Balance/Tiptoe Balance — both heels raised — shoulders level,"both heels raised, weight supported through both forefeet, knees softly bent; shoulders level, ribcage centred over the supporting limb; clear joint alignment; distinct limb separation","heels fully grounded, seated posture, kneeling posture, lying posture, impossible floating feet, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Tiptoe Balance,1,False
0029 | Pose/Standing/Tiptoe Balance/Tiptoe Balance — both heels raised — left shoulder slightly higher,"both heels raised, weight supported through both forefeet, knees softly bent; left shoulder slightly higher, pelvis counterbalanced; clear joint alignment; distinct limb separation","heels fully grounded, seated posture, kneeling posture, lying posture, impossible floating feet, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Tiptoe Balance,1,False
