name,prompt,negative_prompt,category,weight,favorite
0001 | Pose/All Fours/Limb Extensions/Tabletop Limb Extensions — left palm — spine neutral,"left palm, right palm, and both knees supporting; left arm extended straight forward at shoulder height, torso elevated; spine neutral, head aligned with the spine, gaze directed downward; clear joint alignment; distinct limb separation","standing posture, lying on the stomach, unsupported floating torso, collapsed supporting elbow, altered supporting contact points, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/All Fours/Limb Extensions,1,False
0002 | Pose/All Fours/Limb Extensions/Tabletop Limb Extensions — left palm — spine neutral,"left palm, right palm, and both knees supporting; left arm extended straight forward at shoulder height, torso elevated; spine neutral, chin slightly lifted, neck long; clear joint alignment; distinct limb separation","standing posture, lying on the stomach, unsupported floating torso, collapsed supporting elbow, altered supporting contact points, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/All Fours/Limb Extensions,1,False
0003 | Pose/All Fours/Limb Extensions/Tabletop Limb Extensions — left palm — spine neutral,"left palm, right palm, and both knees supporting; left arm extended straight forward at shoulder height, torso elevated; spine neutral, chin slightly tucked, neck long; clear joint alignment; distinct limb separation","standing posture, lying on the stomach, unsupported floating torso, collapsed supporting elbow, altered supporting contact points, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/All Fours/Limb Extensions,1,False
0004 | Pose/All Fours/Limb Extensions/Tabletop Limb Extensions — left palm — upper back gently rounded,"left palm, right palm, and both knees supporting; left arm extended straight forward at shoulder height, torso elevated; upper back gently rounded, pelvis slightly tucked; clear joint alignment; distinct limb separation","standing posture, lying on the stomach, unsupported floating torso, collapsed supporting elbow, altered supporting contact points, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/All Fours/Limb Extensions,1,False
0005 | Pose/All Fours/Limb Extensions/Tabletop Limb Extensions — left palm — upper back gently extended,"left palm, right palm, and both knees supporting; left arm extended straight forward at shoulder height, torso elevated; upper back gently extended, pelvis slightly tipped forward; clear joint alignment; distinct limb separation","standing posture, lying on the stomach, unsupported floating torso, collapsed supporting elbow, altered supporting contact points, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/All Fours/Limb Extensions,1,False
0006 | Pose/All Fours/Limb Extensions/Tabletop Limb Extensions — left palm — ribcage rotated slightly left while both knees remain planted,"left palm, right palm, and both knees supporting; left arm extended straight forward at shoulder height, torso elevated; ribcage rotated slightly left while both knees remain planted; clear joint alignment; distinct limb separation","standing posture, lying on the stomach, unsupported floating torso, collapsed supporting elbow, altered supporting contact points, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/All Fours/Limb Extensions,1,False
0007 | Pose/All Fours/Limb Extensions/Tabletop Limb Extensions — left palm — ribcage rotated slightly right while both knees remain planted,"left palm, right palm, and both knees supporting; left arm extended straight forward at shoulder height, torso elevated; ribcage rotated slightly right while both knees remain planted; clear joint alignment; distinct limb separation","standing posture, lying on the stomach, unsupported floating torso, collapsed supporting elbow, altered supporting contact points, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/All Fours/Limb Extensions,1,False
0008 | Pose/All Fours/Limb Extensions/Tabletop Limb Extensions — left palm — weight distributed evenly across both palms and both knees,"left palm, right palm, and both knees supporting; left arm extended straight forward at shoulder height, torso elevated; weight distributed evenly across both palms and both knees; clear joint alignment; distinct limb separation","standing posture, lying on the stomach, unsupported floating torso, collapsed supporting elbow, altered supporting contact points, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/All Fours/Limb Extensions,1,False
0009 | Pose/All Fours/Limb Extensions/Tabletop Limb Extensions — left palm — slightly more weight through both palms while both knees remain planted,"left palm, right palm, and both knees supporting; left arm extended straight forward at shoulder height, torso elevated; slightly more weight through both palms while both knees remain planted; clear joint alignment; distinct limb separation","standing posture, lying on the stomach, unsupported floating torso, collapsed supporting elbow, altered supporting contact points, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/All Fours/Limb Extensions,1,False
0010 | Pose/All Fours/Limb Extensions/Tabletop Limb Extensions — left palm — slightly more weight through both knees while both palms remain planted,"left palm, right palm, and both knees supporting; left arm extended straight forward at shoulder height, torso elevated; slightly more weight through both knees while both palms remain planted; clear joint alignment; distinct limb separation","standing posture, lying on the stomach, unsupported floating torso, collapsed supporting elbow, altered supporting contact points, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/All Fours/Limb Extensions,1,False
