name,prompt,negative_prompt,category,weight,favorite
0001 | Pose/Lying/Prone/Prone — front of the torso on the support plane — head level,"front of the torso on the support plane, both legs straight behind, both arms beside the torso; head level, chin neutral, shoulders relaxed; clear joint alignment; distinct limb separation","supine posture, side-lying posture, seated posture, standing posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Lying/Prone,1,False
0002 | Pose/Lying/Prone/Prone — front of the torso on the support plane — chin slightly lowered,"front of the torso on the support plane, both legs straight behind, both arms beside the torso; chin slightly lowered, neck long; clear joint alignment; distinct limb separation","supine posture, side-lying posture, seated posture, standing posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Lying/Prone,1,False
0003 | Pose/Lying/Prone/Prone — front of the torso on the support plane — chin slightly raised,"front of the torso on the support plane, both legs straight behind, both arms beside the torso; chin slightly raised, neck long; clear joint alignment; distinct limb separation","supine posture, side-lying posture, seated posture, standing posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Lying/Prone,1,False
0004 | Pose/Lying/Prone/Prone — front of the torso on the support plane — head rotated slightly left,"front of the torso on the support plane, both legs straight behind, both arms beside the torso; head rotated slightly left; clear joint alignment; distinct limb separation","supine posture, side-lying posture, seated posture, standing posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Lying/Prone,1,False
0005 | Pose/Lying/Prone/Prone — front of the torso on the support plane — head rotated slightly right,"front of the torso on the support plane, both legs straight behind, both arms beside the torso; head rotated slightly right; clear joint alignment; distinct limb separation","supine posture, side-lying posture, seated posture, standing posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Lying/Prone,1,False
0006 | Pose/Lying/Prone/Prone — front of the torso on the support plane — left shoulder slightly closer to the support plane,"front of the torso on the support plane, both legs straight behind, both arms beside the torso; left shoulder slightly closer to the support plane; clear joint alignment; distinct limb separation","supine posture, side-lying posture, seated posture, standing posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Lying/Prone,1,False
0007 | Pose/Lying/Prone/Prone — front of the torso on the support plane — right shoulder slightly closer to the support plane,"front of the torso on the support plane, both legs straight behind, both arms beside the torso; right shoulder slightly closer to the support plane; clear joint alignment; distinct limb separation","supine posture, side-lying posture, seated posture, standing posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Lying/Prone,1,False
0008 | Pose/Lying/Prone/Prone — front of the torso on the support plane — ribcage rotated slightly left while the pelvis remains stable,"front of the torso on the support plane, both legs straight behind, both arms beside the torso; ribcage rotated slightly left while the pelvis remains stable; clear joint alignment; distinct limb separation","supine posture, side-lying posture, seated posture, standing posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Lying/Prone,1,False
0009 | Pose/Lying/Prone/Prone — front of the torso on the support plane — ribcage rotated slightly right while the pelvis remains stable,"front of the torso on the support plane, both legs straight behind, both arms beside the torso; ribcage rotated slightly right while the pelvis remains stable; clear joint alignment; distinct limb separation","supine posture, side-lying posture, seated posture, standing posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Lying/Prone,1,False
0010 | Pose/Lying/Prone/Prone — front of the torso on the support plane — pelvis shifted slightly left with the spine lengthened,"front of the torso on the support plane, both legs straight behind, both arms beside the torso; pelvis shifted slightly left with the spine lengthened; clear joint alignment; distinct limb separation","supine posture, side-lying posture, seated posture, standing posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Lying/Prone,1,False
