name,prompt,negative_prompt,category,weight,favorite
0001 | Pose/Seated/Knees Raised/Seated Knees Raised — pelvis supported — spine vertical,"pelvis supported, both knees raised toward the torso, both feet planted close to the pelvis, arms wrapped loosely around the shins; spine vertical, shoulders level, chin neutral; clear joint alignment; distinct limb separation","legs fully extended, standing posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Seated/Knees Raised,1,False
0002 | Pose/Seated/Knees Raised/Seated Knees Raised — pelvis supported — spine vertical,"pelvis supported, both knees raised toward the torso, both feet planted close to the pelvis, arms wrapped loosely around the shins; spine vertical, chin slightly lowered; clear joint alignment; distinct limb separation","legs fully extended, standing posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Seated/Knees Raised,1,False
0003 | Pose/Seated/Knees Raised/Seated Knees Raised — pelvis supported — spine vertical,"pelvis supported, both knees raised toward the torso, both feet planted close to the pelvis, arms wrapped loosely around the shins; spine vertical, chin slightly raised; clear joint alignment; distinct limb separation","legs fully extended, standing posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Seated/Knees Raised,1,False
0004 | Pose/Seated/Knees Raised/Seated Knees Raised — pelvis supported — head tilted slightly left,"pelvis supported, both knees raised toward the torso, both feet planted close to the pelvis, arms wrapped loosely around the shins; head tilted slightly left, shoulders relaxed; clear joint alignment; distinct limb separation","legs fully extended, standing posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Seated/Knees Raised,1,False
0005 | Pose/Seated/Knees Raised/Seated Knees Raised — pelvis supported — head tilted slightly right,"pelvis supported, both knees raised toward the torso, both feet planted close to the pelvis, arms wrapped loosely around the shins; head tilted slightly right, shoulders relaxed; clear joint alignment; distinct limb separation","legs fully extended, standing posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Seated/Knees Raised,1,False
0006 | Pose/Seated/Knees Raised/Seated Knees Raised — pelvis supported — head rotated slightly left,"pelvis supported, both knees raised toward the torso, both feet planted close to the pelvis, arms wrapped loosely around the shins; head rotated slightly left, pelvis stable; clear joint alignment; distinct limb separation","legs fully extended, standing posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Seated/Knees Raised,1,False
0007 | Pose/Seated/Knees Raised/Seated Knees Raised — pelvis supported — head rotated slightly right,"pelvis supported, both knees raised toward the torso, both feet planted close to the pelvis, arms wrapped loosely around the shins; head rotated slightly right, pelvis stable; clear joint alignment; distinct limb separation","legs fully extended, standing posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Seated/Knees Raised,1,False
0008 | Pose/Seated/Knees Raised/Seated Knees Raised — pelvis supported — ribcage rotated slightly left,"pelvis supported, both knees raised toward the torso, both feet planted close to the pelvis, arms wrapped loosely around the shins; ribcage rotated slightly left, pelvis facing forward; clear joint alignment; distinct limb separation","legs fully extended, standing posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Seated/Knees Raised,1,False
0009 | Pose/Seated/Knees Raised/Seated Knees Raised — pelvis supported — ribcage rotated slightly right,"pelvis supported, both knees raised toward the torso, both feet planted close to the pelvis, arms wrapped loosely around the shins; ribcage rotated slightly right, pelvis facing forward; clear joint alignment; distinct limb separation","legs fully extended, standing posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Seated/Knees Raised,1,False
0010 | Pose/Seated/Knees Raised/Seated Knees Raised — pelvis supported — torso inclined slightly forward with a long spine,"pelvis supported, both knees raised toward the torso, both feet planted close to the pelvis, arms wrapped loosely around the shins; torso inclined slightly forward with a long spine; clear joint alignment; distinct limb separation","legs fully extended, standing posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Seated/Knees Raised,1,False
0011 | Pose/Seated/Knees Raised/Seated Knees Raised — pelvis supported — torso inclined slightly backward with abdominal support,"pelvis supported, both knees raised toward the torso, both feet planted close to the pelvis, arms wrapped loosely around the shins; torso inclined slightly backward with abdominal support; clear joint alignment; distinct limb separation","legs fully extended, standing posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Seated/Knees Raised,1,False
0012 | Pose/Seated/Knees Raised/Seated Knees Raised — pelvis supported — left shoulder slightly forward,"pelvis supported, both knees raised toward the torso, both feet planted close to the pelvis, arms wrapped loosely around the shins; left shoulder slightly forward, right shoulder slightly back; clear joint alignment; distinct limb separation","legs fully extended, standing posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Seated/Knees Raised,1,False
0013 | Pose/Seated/Knees Raised/Seated Knees Raised — pelvis supported — right shoulder slightly forward,"pelvis supported, both knees raised toward the torso, both feet planted close to the pelvis, arms wrapped loosely around the shins; right shoulder slightly forward, left shoulder slightly back; clear joint alignment; distinct limb separation","legs fully extended, standing posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Seated/Knees Raised,1,False
0014 | Pose/Seated/Knees Raised/Seated Knees Raised — pelvis supported — shoulders gently drawn back,"pelvis supported, both knees raised toward the torso, both feet planted close to the pelvis, arms wrapped loosely around the shins; shoulders gently drawn back, chest neutral; clear joint alignment; distinct limb separation","legs fully extended, standing posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Seated/Knees Raised,1,False
0015 | Pose/Seated/Knees Raised/Seated Knees Raised — pelvis supported — upper back gently rounded,"pelvis supported, both knees raised toward the torso, both feet planted close to the pelvis, arms wrapped loosely around the shins; upper back gently rounded, chin neutral; clear joint alignment; distinct limb separation","legs fully extended, standing posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Seated/Knees Raised,1,False
0016 | Pose/Seated/Knees Raised/Seated Knees Raised — pelvis supported — pelvis shifted slightly left while the torso counterbalances,"pelvis supported, both knees raised toward the torso, both feet planted close to the pelvis, arms wrapped loosely around the shins; pelvis shifted slightly left while the torso counterbalances; clear joint alignment; distinct limb separation","legs fully extended, standing posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Seated/Knees Raised,1,False
0017 | Pose/Seated/Knees Raised/Seated Knees Raised — pelvis supported — pelvis shifted slightly right while the torso counterbalances,"pelvis supported, both knees raised toward the torso, both feet planted close to the pelvis, arms wrapped loosely around the shins; pelvis shifted slightly right while the torso counterbalances; clear joint alignment; distinct limb separation","legs fully extended, standing posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Seated/Knees Raised,1,False
0018 | Pose/Seated/Knees Raised/Seated Knees Raised — pelvis supported — head aligned directly over the pelvis,"pelvis supported, both knees raised toward the torso, both feet planted close to the pelvis, arms wrapped loosely around the shins; head aligned directly over the pelvis; clear joint alignment; distinct limb separation","legs fully extended, standing posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Seated/Knees Raised,1,False
0019 | Pose/Seated/Knees Raised/Seated Knees Raised — pelvis supported — chin angled toward the left collarbone,"pelvis supported, both knees raised toward the torso, both feet planted close to the pelvis, arms wrapped loosely around the shins; chin angled toward the left collarbone; clear joint alignment; distinct limb separation","legs fully extended, standing posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Seated/Knees Raised,1,False
0020 | Pose/Seated/Knees Raised/Seated Knees Raised — pelvis supported — chin angled toward the right collarbone,"pelvis supported, both knees raised toward the torso, both feet planted close to the pelvis, arms wrapped loosely around the shins; chin angled toward the right collarbone; clear joint alignment; distinct limb separation","legs fully extended, standing posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Seated/Knees Raised,1,False
0021 | Pose/Seated/Knees Raised/Seated Knees Raised — pelvis supported — spine vertical,"pelvis supported, both knees raised, feet planted apart, hands resting on the knees; spine vertical, shoulders level, chin neutral; clear joint alignment; distinct limb separation","legs fully extended, standing posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Seated/Knees Raised,1,False
0022 | Pose/Seated/Knees Raised/Seated Knees Raised — pelvis supported — spine vertical,"pelvis supported, both knees raised, feet planted apart, hands resting on the knees; spine vertical, chin slightly lowered; clear joint alignment; distinct limb separation","legs fully extended, standing posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Seated/Knees Raised,1,False
